VariableName,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
7171406,7071,4,6,{59003=11;57071=11;gold=1530000;2152=1;501=2},240,,,1,1805,7,359,8,359,9,250,10,250,<0>,{91=300},,,
7171407,7071,4,7,{59003=12;57071=12;gold=1700000;2152=1;501=2},240,,,1,1822,7,362,8,362,9,252,10,252,,,,,
7171408,7071,4,8,{59003=12;57071=12;gold=1830000;212=1;202=1},240,,,1,1839,7,366,8,366,9,255,10,255,,,79004,,{effort=9;zawakeStage=308;nvalueSum=160;equipStarSum=12}
7171501,7071,5,1,{59003=10;57071=10;gold=1200000;521=2;501=2},300,,,1,1851,7,368,8,368,9,256,10,256,,,,,
7171502,7071,5,2,{59003=10;57071=10;gold=1400000;521=2;501=2},300,,,1,1869,7,372,8,372,9,259,10,259,,,,,
7171503,7071,5,3,{59003=11;57071=11;gold=1620000;521=2;501=2},300,,,1,1888,7,376,8,376,9,261,10,261,,,,,
7171504,7071,5,4,{59003=11;57071=11;gold=1830000;521=2;501=2},300,,,1,1906,7,379,8,379,9,264,10,264,<6;10>,{14=500;16=500},,,
7171505,7071,5,5,{59003=12;57071=12;gold=2100000;521=2;501=2},300,,,1,1925,7,383,8,383,9,266,10,266,,,,,
7171506,7071,5,6,{59003=12;57071=12;gold=2300000;521=3;501=3},300,,,1,1943,7,387,8,387,9,269,10,269,,,,,
7171507,7071,5,7,{59003=13;57071=13;gold=2550000;521=3;501=3},300,,,1,1962,7,390,8,390,9,272,10,272,,,,,
7171508,7071,5,8,{59003=13;57071=13;gold=2750000;222=1;232=1},300,,,1,1980,7,394,8,394,9,274,10,274,<0>,{22=300;23=300},,,
7171601,7071,6,1,{59003=11;57071=11;gold=1800000;521=2;501=2},375,,,1,1983,7,395,8,395,9,275,10,275,,,,,
7171602,7071,6,2,{59003=11;57071=11;gold=2100000;521=2;501=2},375,,,1,2003,7,398,8,398,9,277,10,277,,,,,
7171603,7071,6,3,{59003=12;57071=12;gold=2430000;521=3;501=2},375,,,1,2023,7,402,8,402,9,280,10,280,,,,,
7171604,7071,6,4,{59003=12;57071=12;gold=2750000;521=3;501=2},375,,,1,2042,7,406,8,406,9,283,10,283,<13>,{22=800;23=800},,,
7171605,7071,6,5,{59003=13;57071=13;gold=3150000;521=3;501=3},375,,,1,2062,7,410,8,410,9,285,10,285,,,,,
7171606,7071,6,6,{59003=13;57071=13;gold=3450000;521=3;501=3},375,,,1,2082,7,414,8,414,9,288,10,288,<0>,{13=3%},,,
7171607,7071,6,7,{59003=14;57071=14;gold=3830000;212=1;2153=1;202=1},375,,,1,2102,7,418,8,418,9,291,10,291,,,,,
7171608,7071,6,8,{59003=14;57071=14;gold=4130000;521=8;2153=1;501=6},375,,,1,2122,7,422,8,422,9,294,10,294,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=6;equipStarSum=18}
7171701,7071,7,1,{59003=22;gold=2700000;521=2;501=2},330,,,1,2115,7,421,8,421,9,293,10,293,,,,,
7171702,7071,7,2,{59003=22;gold=3150000;521=2;501=2},330,,,1,2136,7,425,8,425,9,296,10,296,,,,,
7171703,7071,7,3,{59003=23;gold=3650000;521=2;501=2},330,,,1,2158,7,429,8,429,9,299,10,299,,,,,
7171704,7071,7,4,{59003=23;gold=4130000;521=2;501=2},330,,,1,2179,7,433,8,433,9,302,10,302,<0>,{25=300;24=300},,,
7171705,7071,7,5,{59003=25;gold=4730000;521=2;501=2},330,,,1,2200,7,438,8,438,9,305,10,305,,,,,
7171706,7071,7,6,{59003=25;gold=5180000;521=3;501=3},330,,,1,2221,7,442,8,442,9,307,10,307,,,,,
7171707,7071,7,7,{59003=27;gold=5750000;521=3;501=3},330,,,1,2242,7,446,8,446,9,310,10,310,,,,,
7171708,7071,7,8,{59003=27;gold=6200000;222=1;232=1},330,,,1,2263,7,450,8,450,9,313,10,313,<0>,{22=500;23=500},,,
7171801,7071,8,1,{59003=23;gold=4050000;521=2;501=2},405,,,1,2247,7,447,8,447,9,311,10,311,,,,,
7171802,7071,8,2,{59003=23;gold=4730000;521=2;501=2},405,,,1,2270,7,452,8,452,9,314,10,314,,,,,
7171803,7071,8,3,{59003=24;gold=5480000;521=3;501=2},405,,,1,2292,7,456,8,456,9,317,10,317,,,,,
7171804,7071,8,4,{59003=24;gold=6200000;521=3;501=2},405,,,1,2315,7,461,8,461,9,320,10,320,<0>,{97=300;96=300},,,
7171805,7071,8,5,{59003=26;gold=7100000;521=3;501=3},405,,,1,2337,7,465,8,465,9,324,10,324,,,,,
7171806,7071,8,6,{59003=26;gold=7770000;521=3;501=3},405,,,1,2360,7,469,8,469,9,327,10,327,,,,,
7171807,7071,8,7,{59003=28;gold=8630000;212=1;2153=1;202=1},405,,,1,2382,7,474,8,474,9,330,10,330,,,,,
7171808,7071,8,8,{59003=28;gold=9300000;19=150;521=8;2153=1;501=6},405,,,1,2405,7,478,8,478,9,333,10,333,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=13;zawakeStage=708;nvalueSum=180;equipStarSum=20}
7181101,8008,1,1,{58008=4;59003=4;gold=230000},150,,,1,975,7,194,8,194,9,136,10,136,,,,,
7181102,8008,1,2,{58008=4;59003=4;gold=270000},150,,,1,985,7,196,8,196,9,137,10,137,,,,,
7181103,8008,1,3,{58008=5;59003=5;gold=320000},150,,,1,995,7,198,8,198,9,139,10,139,,,,,
7181104,8008,1,4,{58008=5;59003=5;gold=360000},150,,,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},,,
7181105,8008,1,5,{58008=6;59003=6;gold=410000},150,,,1,1014,7,202,8,202,9,141,10,141,,,,,
7181106,8008,1,6,{59003=6;gold=450000;58008=6;501=1},150,,,1,1024,7,204,8,204,9,143,10,143,,,,,
7181107,8008,1,7,{59003=7;gold=500000;58008=7;501=1},150,,,1,1034,7,206,8,206,9,144,10,144,,,,,
7181108,8008,1,8,{59003=7;gold=540000;58008=7;501=1},150,,,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},,,
7181109,8008,2,1,{58008=6;59003=6;gold=350000},180,,,1,1073,7,213,8,213,9,150,10,150,,,,,
7181110,8008,2,2,{58008=6;59003=6;gold=410000},180,,,1,1083,7,216,8,216,9,151,10,151,,,,,
7181111,8008,2,3,{59003=7;gold=480000;58008=7;501=1},180,,,1,1094,7,218,8,218,9,153,10,153,,,,,
7181112,8008,2,4,{59003=7;gold=540000;58008=7;501=1},180,,,1,1105,7,220,8,220,9,154,10,154,,,,,
7181113,8008,2,5,{59003=8;gold=620000;58008=8;501=1},180,,,1,1115,7,222,8,222,9,156,10,156,,,,,
7181114,8008,2,6,{59003=8;gold=680000;58008=8;501=1},180,,,1,1126,7,224,8,224,9,157,10,157,,,,,
7181115,8008,2,7,{59003=9;gold=750000;58008=9;501=1},180,,,1,1137,7,226,8,226,9,159,10,159,,,,,
7181116,8008,2,8,{58008=9;59003=9;gold=810000},180,,,1,1148,7,228,8,228,9,160,10,160,,,79001,,{effort=7;equipStarSum=6;zawakeStage=108;equipAwakeSum=2}
7181117,8008,3,1,{58008=7;59003=7;gold=530000},210,,,1,1170,7,233,8,233,9,163,10,163,,,,,
7181118,8008,3,2,{59003=7;gold=620000;58008=7;501=1},210,,,1,1182,7,235,8,235,9,165,10,165,,,,,
7181119,8008,3,3,{59003=8;gold=720000;58008=8;501=1},210,,,1,1193,7,237,8,237,9,166,10,166,,,,,
7181120,8008,3,4,{59003=8;gold=810000;58008=8;501=1},210,,,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},,,
7181121,8008,3,5,{59003=9;gold=930000;58008=9;501=1},210,,,1,1217,7,242,8,242,9,170,10,170,,,,,
7181122,8008,3,6,{59003=9;gold=1020000;58008=9;501=1},210,,,1,1229,7,244,8,244,9,171,10,171,,,,,
7181123,8008,3,7,{59003=10;gold=1130000;58008=10;501=2;2152=1},210,,,1,1240,7,247,8,247,9,173,10,173,,,,,
7181124,8008,3,8,{59003=10;gold=1220000;58008=10;501=2;222=1;232=1},210,,,1,1252,7,249,8,249,9,175,10,175,,,79002,,{star=9;goodFeel=180;zawakeStage=208;advance=15}
7181125,8008,4,1,{59003=9;gold=800000;58008=9;501=1},240,,,1,1268,7,252,8,252,9,177,10,177,,,,,
7181126,8008,4,2,{59003=9;gold=930000;58008=9;501=1},240,,,1,1280,7,255,8,255,9,179,10,179,,,,,
7181127,8008,4,3,{59003=10;gold=1080000;58008=10;501=2},240,,,1,1293,7,257,8,257,9,180,10,180,,,,,
7181128,8008,4,4,{59003=10;gold=1220000;58008=10;501=2},240,,,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},,,
7181129,8008,4,5,{59003=11;gold=1400000;58008=11;501=2},240,,,1,1318,7,262,8,262,9,184,10,184,,,,,
7181130,8008,4,6,{59003=11;gold=1530000;58008=11;501=2;2152=1},240,,,1,1331,7,265,8,265,9,186,10,186,,,,,
7181131,8008,4,7,{59003=12;gold=1700000;58008=12;501=2;2152=1},240,,,1,1344,7,267,8,267,9,187,10,187,,,,,
7181132,8008,4,8,{59003=12;gold=1830000;58008=12;212=1;202=1},240,,,1,1356,7,270,8,270,9,189,10,189,,,79004,,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
7181133,8008,5,1,{59003=10;gold=1200000;521=2;501=2;58008=10},300,,,1,1365,7,272,8,272,9,190,10,190,,,,,
7181134,8008,5,2,{59003=10;gold=1400000;521=2;501=2;58008=10},300,,,1,1379,7,274,8,274,9,192,10,192,,,,,
7181135,8008,5,3,{59003=11;gold=1620000;521=2;501=2;58008=11},300,,,1,1392,7,277,8,277,9,194,10,194,,,,,
7181136,8008,5,4,{59003=11;gold=1830000;521=2;501=2;58008=11},300,,,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},,,
7181137,8008,5,5,{59003=12;gold=2100000;521=2;501=2;58008=12},300,,,1,1420,7,282,8,282,9,198,10,198,,,,,
7181138,8008,5,6,{59003=12;gold=2300000;521=3;501=3;58008=12},300,,,1,1433,7,285,8,285,9,200,10,200,,,,,
7181139,8008,5,7,{59003=13;gold=2550000;521=3;501=3;58008=13},300,,,1,1447,7,288,8,288,9,202,10,202,,,,,
7181140,8008,5,8,{59003=13;gold=2750000;58008=13;222=1;232=1},300,,,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},,,
7181141,8008,6,1,{59003=11;gold=1800000;521=2;501=2;58008=11},375,,,1,1463,7,291,8,291,9,204,10,204,,,,,
7181142,8008,6,2,{59003=11;gold=2100000;521=2;501=2;58008=11},375,,,1,1477,7,294,8,294,9,206,10,206,,,,,
7181143,8008,6,3,{59003=12;gold=2430000;521=3;501=2;58008=12},375,,,1,1492,7,297,8,297,9,208,10,208,,,,,
7181144,8008,6,4,{59003=12;gold=2750000;521=3;501=2;58008=12},375,,,1,1506,7,300,8,300,9,210,10,210,<13>,{23=800;22=800},,,
7181145,8008,6,5,{59003=13;gold=3150000;521=3;501=3;58008=13},375,,,1,1521,7,303,8,303,9,212,10,212,,,,,
7181146,8008,6,6,{59003=13;gold=3450000;521=3;501=3;58008=13},375,,,1,1536,7,306,8,306,9,214,10,214,,,,,
7181147,8008,6,7,{59003=14;212=1;gold=3830000;58008=14;2153=1;202=1},375,,,1,1550,7,308,8,308,9,216,10,216,,,,,
7181148,8008,6,8,{59003=14;521=8;gold=4130000;58008=14;501=6;2153=1},375,,,1,1565,7,311,8,311,9,218,10,218,,,79003,,{effort=11;equipStarSum=18;zawakeStage=508;equipAwakeSum=6}
7181149,8008,7,1,{58008=12;59003=12;gold=2700000},450,,,1,1560,7,310,8,310,9,218,10,218,,,,,
7181150,8008,7,2,{58008=12;59003=12;gold=3150000},450,,,1,1576,7,314,8,314,9,220,10,220,,,,,
7181151,8008,7,3,{58008=13;59003=13;gold=3650000},450,,,1,1591,7,317,8,317,9,222,10,222,,,,,
7181152,8008,7,4,{58008=13;59003=13;gold=4130000},450,,,1,1607,7,320,8,320,9,224,10,224,<0>,{25=300;24=300},,,
7181153,8008,7,5,{58008=14;59003=14;gold=4730000},450,,,1,1622,7,323,8,323,9,226,10,226,,,,,
7181154,8008,7,6,{58008=14;59003=14;gold=5180000},450,,,1,1638,7,326,8,326,9,228,10,228,,,,,
7181155,8008,7,7,{58008=15;59003=15;gold=5750000},450,,,1,1654,7,329,8,329,9,231,10,231,,,,,
7181156,8008,7,8,{58008=15;59003=15;gold=6200000},450,,,1,1669,7,332,8,332,9,233,10,233,<0>,{22=500;23=500},,,
7181157,8008,8,1,{58008=13;59003=13;gold=4050000},600,,,1,1658,7,330,8,330,9,231,10,231,,,,,
7181158,8008,8,2,{58008=13;59003=13;gold=4730000},600,,,1,1674,7,333,8,333,9,234,10,234,,,,,
7181159,8008,8,3,{58008=14;59003=14;gold=5480000},600,,,1,1691,7,336,8,336,9,236,10,236,,,,,
7181160,8008,8,4,{58008=14;59003=14;gold=6200000},600,,,1,1707,7,340,8,340,9,238,10,238,<0>,{97=300;96=300},,,
7181161,8008,8,5,{58008=15;59003=15;gold=7100000},600,,,1,1724,7,343,8,343,9,240,10,240,,,,,
7181162,8008,8,6,{58008=15;59003=15;gold=7770000},600,,,1,1740,7,346,8,346,9,243,10,243,,,,,
7181163,8008,8,7,{58008=16;59003=16;gold=8630000},600,,,1,1757,7,350,8,350,9,245,10,245,,,,,
7181164,8008,8,8,{58008=16;59003=16;gold=9300000},600,,,1,1774,7,353,8,353,9,247,10,247,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=13;zawakeStage=708;nvalueSum=180;equipStarSum=20}
7181165,8009,1,1,{59003=4;58009=4;gold=230000},150,,,1,975,7,194,8,194,9,136,10,136,,,,,
7181166,8009,1,2,{59003=4;58009=4;gold=270000},150,,,1,985,7,196,8,196,9,137,10,137,,,,,
7181167,8009,1,3,{59003=5;58009=5;gold=320000},150,,,1,995,7,198,8,198,9,139,10,139,,,,,
7181168,8009,1,4,{59003=5;58009=5;gold=360000},150,,,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},,,
7181169,8009,1,5,{59003=6;58009=6;gold=410000},150,,,1,1014,7,202,8,202,9,141,10,141,,,,,
7181170,8009,1,6,{59003=6;gold=450000;501=1;58009=6},150,,,1,1024,7,204,8,204,9,143,10,143,,,,,
7181171,8009,1,7,{59003=7;gold=500000;501=1;58009=7},150,,,1,1034,7,206,8,206,9,144,10,144,,,,,
7181172,8009,1,8,{59003=7;gold=540000;501=1;58009=7},150,,,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},,,
7181173,8009,2,1,{59003=6;58009=6;gold=350000},180,,,1,1073,7,213,8,213,9,150,10,150,,,,,
7181174,8009,2,2,{59003=6;58009=6;gold=410000},180,,,1,1083,7,216,8,216,9,151,10,151,,,,,
7181175,8009,2,3,{59003=7;gold=480000;501=1;58009=7},180,,,1,1094,7,218,8,218,9,153,10,153,,,,,
7181176,8009,2,4,{59003=7;gold=540000;501=1;58009=7},180,,,1,1105,7,220,8,220,9,154,10,154,,,,,
7181177,8009,2,5,{59003=8;gold=620000;501=1;58009=8},180,,,1,1115,7,222,8,222,9,156,10,156,,,,,
7181178,8009,2,6,{59003=8;gold=680000;501=1;58009=8},180,,,1,1126,7,224,8,224,9,157,10,157,,,,,
7181179,8009,2,7,{59003=9;gold=750000;501=1;58009=9},180,,,1,1137,7,226,8,226,9,159,10,159,,,,,
7181180,8009,2,8,{59003=9;58009=9;gold=810000},180,,,1,1148,7,228,8,228,9,160,10,160,,,79001,,{effort=7;equipStarSum=6;zawakeStage=108;equipAwakeSum=2}
7181181,8009,3,1,{59003=7;58009=7;gold=530000},210,,,1,1170,7,233,8,233,9,163,10,163,,,,,
7181182,8009,3,2,{59003=7;gold=620000;501=1;58009=7},210,,,1,1182,7,235,8,235,9,165,10,165,,,,,
7181183,8009,3,3,{59003=8;gold=720000;501=1;58009=8},210,,,1,1193,7,237,8,237,9,166,10,166,,,,,
7181184,8009,3,4,{59003=8;gold=810000;501=1;58009=8},210,,,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},,,
7181185,8009,3,5,{59003=9;gold=930000;501=1;58009=9},210,,,1,1217,7,242,8,242,9,170,10,170,,,,,
7181186,8009,3,6,{59003=9;gold=1020000;501=1;58009=9},210,,,1,1229,7,244,8,244,9,171,10,171,,,,,
7181187,8009,3,7,{59003=10;gold=1130000;2152=1;501=2;58009=10},210,,,1,1240,7,247,8,247,9,173,10,173,,,,,
7181188,8009,3,8,{220=1;59003=10;gold=1220000;230=1;501=2;58009=10},210,,,1,1252,7,249,8,249,9,175,10,175,,,79002,,{star=9;goodFeel=180;zawakeStage=208;advance=15}
7181189,8009,4,1,{59003=9;gold=800000;501=1;58009=9},240,,,1,1268,7,252,8,252,9,177,10,177,,,,,
7181190,8009,4,2,{59003=9;gold=930000;501=1;58009=9},240,,,1,1280,7,255,8,255,9,179,10,179,,,,,
7181191,8009,4,3,{59003=10;gold=1080000;501=2;58009=10},240,,,1,1293,7,257,8,257,9,180,10,180,,,,,
7181192,8009,4,4,{59003=10;gold=1220000;501=2;58009=10},240,,,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},,,
7181193,8009,4,5,{59003=11;gold=1400000;501=2;58009=11},240,,,1,1318,7,262,8,262,9,184,10,184,,,,,
7181194,8009,4,6,{59003=11;gold=1530000;2152=1;501=2;58009=11},240,,,1,1331,7,265,8,265,9,186,10,186,,,,,
7181195,8009,4,7,{59003=12;gold=1700000;2152=1;501=2;58009=12},240,,,1,1344,7,267,8,267,9,187,10,187,,,,,
7181196,8009,4,8,{59003=12;200=1;gold=1830000;210=1;58009=12},240,,,1,1356,7,270,8,270,9,189,10,189,,,79004,,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
7181197,8009,5,1,{59003=10;gold=1200000;521=2;501=2;58009=10},300,,,1,1365,7,272,8,272,9,190,10,190,,,,,
7181198,8009,5,2,{59003=10;gold=1400000;521=2;501=2;58009=10},300,,,1,1379,7,274,8,274,9,192,10,192,,,,,
7181199,8009,5,3,{59003=11;gold=1620000;521=2;501=2;58009=11},300,,,1,1392,7,277,8,277,9,194,10,194,,,,,
7181200,8009,5,4,{59003=11;gold=1830000;521=2;501=2;58009=11},300,,,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},,,
7181201,8009,5,5,{59003=12;gold=2100000;521=2;501=2;58009=12},300,,,1,1420,7,282,8,282,9,198,10,198,,,,,
7181202,8009,5,6,{59003=12;gold=2300000;521=3;501=3;58009=12},300,,,1,1433,7,285,8,285,9,200,10,200,,,,,
7181203,8009,5,7,{59003=13;gold=2550000;521=3;501=3;58009=13},300,,,1,1447,7,288,8,288,9,202,10,202,,,,,
7181204,8009,5,8,{220=1;gold=2750000;59003=13;230=1;58009=13},300,,,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},,,
7181205,8009,6,1,{59003=11;gold=1800000;521=2;501=2;58009=11},375,,,1,1463,7,291,8,291,9,204,10,204,,,,,
7181206,8009,6,2,{59003=11;gold=2100000;521=2;501=2;58009=11},375,,,1,1477,7,294,8,294,9,206,10,206,,,,,
7181207,8009,6,3,{59003=12;gold=2430000;521=3;501=2;58009=12},375,,,1,1492,7,297,8,297,9,208,10,208,,,,,
7181208,8009,6,4,{59003=12;gold=2750000;521=3;501=2;58009=12},375,,,1,1506,7,300,8,300,9,210,10,210,<13>,{23=800;22=800},,,
7181209,8009,6,5,{59003=13;gold=3150000;521=3;501=3;58009=13},375,,,1,1521,7,303,8,303,9,212,10,212,,,,,
7181210,8009,6,6,{59003=13;gold=3450000;521=3;501=3;58009=13},375,,,1,1536,7,306,8,306,9,214,10,214,,,,,
7181211,8009,6,7,{59003=14;200=1;gold=3830000;210=1;2153=1;58009=14},375,,,1,1550,7,308,8,308,9,216,10,216,,,,,
7181212,8009,6,8,{59003=14;501=6;gold=4130000;521=8;2153=1;58009=14},375,,,1,1565,7,311,8,311,9,218,10,218,,,79003,,{effort=11;equipStarSum=18;zawakeStage=508;equipAwakeSum=6}
7181213,8009,7,1,{59003=12;58009=12;gold=2700000},450,,,1,1560,7,310,8,310,9,218,10,218,,,,,
7181214,8009,7,2,{59003=12;58009=12;gold=3150000},450,,,1,1576,7,314,8,314,9,220,10,220,,,,,
7181215,8009,7,3,{59003=13;58009=13;gold=3650000},450,,,1,1591,7,317,8,317,9,222,10,222,,,,,
7181216,8009,7,4,{59003=13;58009=13;gold=4130000},450,,,1,1607,7,320,8,320,9,224,10,224,<0>,{25=300;24=300},,,
7181217,8009,7,5,{59003=14;58009=14;gold=4730000},450,,,1,1622,7,323,8,323,9,226,10,226,,,,,
7181218,8009,7,6,{59003=14;58009=14;gold=5180000},450,,,1,1638,7,326,8,326,9,228,10,228,,,,,
7181219,8009,7,7,{59003=15;58009=15;gold=5750000},450,,,1,1654,7,329,8,329,9,231,10,231,,,,,
7181220,8009,7,8,{59003=15;58009=15;gold=6200000},450,,,1,1669,7,332,8,332,9,233,10,233,<0>,{22=500;23=500},,,
7181221,8009,8,1,{59003=13;58009=13;gold=4050000},600,,,1,1658,7,330,8,330,9,231,10,231,,,,,
7181222,8009,8,2,{59003=13;58009=13;gold=4730000},600,,,1,1674,7,333,8,333,9,234,10,234,,,,,
7181223,8009,8,3,{59003=14;58009=14;gold=5480000},600,,,1,1691,7,336,8,336,9,236,10,236,,,,,
7181224,8009,8,4,{59003=14;58009=14;gold=6200000},600,,,1,1707,7,340,8,340,9,238,10,238,<0>,{97=300;96=300},,,
7181225,8009,8,5,{59003=15;58009=15;gold=7100000},600,,,1,1724,7,343,8,343,9,240,10,240,,,,,
7181226,8009,8,6,{59003=15;58009=15;gold=7770000},600,,,1,1740,7,346,8,346,9,243,10,243,,,,,
7181227,8009,8,7,{59003=16;58009=16;gold=8630000},600,,,1,1757,7,350,8,350,9,245,10,245,,,,,
7181228,8009,8,8,{59003=16;58009=16;gold=9300000},600,,,1,1774,7,353,8,353,9,247,10,247,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=13;zawakeStage=708;nvalueSum=180;equipStarSum=20}
7181229,8011,1,1,{59003=4;58011=4;gold=230000},150,,,1,975,7,194,8,194,9,136,10,136,,,,,
7181230,8011,1,2,{59003=4;58011=4;gold=270000},150,,,1,985,7,196,8,196,9,137,10,137,,,,,
7181231,8011,1,3,{59003=5;58011=5;gold=320000},150,,,1,995,7,198,8,198,9,139,10,139,,,,,
7181232,8011,1,4,{59003=5;58011=5;gold=360000},150,,,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},,,
7181233,8011,1,5,{59003=6;58011=6;gold=410000},150,,,1,1014,7,202,8,202,9,141,10,141,,,,,
7181234,8011,1,6,{59003=6;58011=6;gold=450000;501=1},150,,,1,1024,7,204,8,204,9,143,10,143,,,,,
7181235,8011,1,7,{59003=7;58011=7;gold=500000;501=1},150,,,1,1034,7,206,8,206,9,144,10,144,,,,,
7181236,8011,1,8,{59003=7;58011=7;gold=540000;501=1},150,,,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},,,
7181237,8011,2,1,{59003=6;58011=6;gold=350000},180,,,1,1073,7,213,8,213,9,150,10,150,,,,,
7181238,8011,2,2,{59003=6;58011=6;gold=410000},180,,,1,1083,7,216,8,216,9,151,10,151,,,,,
7181239,8011,2,3,{59003=7;58011=7;gold=480000;501=1},180,,,1,1094,7,218,8,218,9,153,10,153,,,,,
7181240,8011,2,4,{59003=7;58011=7;gold=540000;501=1},180,,,1,1105,7,220,8,220,9,154,10,154,,,,,
7181241,8011,2,5,{59003=8;58011=8;gold=620000;501=1},180,,,1,1115,7,222,8,222,9,156,10,156,,,,,
7181242,8011,2,6,{59003=8;58011=8;gold=680000;501=1},180,,,1,1126,7,224,8,224,9,157,10,157,,,,,
7181243,8011,2,7,{59003=9;58011=9;gold=750000;501=1},180,,,1,1137,7,226,8,226,9,159,10,159,,,,,
7181244,8011,2,8,{59003=9;58011=9;gold=810000},180,,,1,1148,7,228,8,228,9,160,10,160,,,79001,,{effort=7;equipStarSum=6;zawakeStage=108;equipAwakeSum=2}
7181245,8011,3,1,{59003=7;58011=7;gold=530000},210,,,1,1170,7,233,8,233,9,163,10,163,,,,,
7181246,8011,3,2,{59003=7;58011=7;gold=620000;501=1},210,,,1,1182,7,235,8,235,9,165,10,165,,,,,
7181247,8011,3,3,{59003=8;58011=8;gold=720000;501=1},210,,,1,1193,7,237,8,237,9,166,10,166,,,,,
7181248,8011,3,4,{59003=8;58011=8;gold=810000;501=1},210,,,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},,,
7181249,8011,3,5,{59003=9;58011=9;gold=930000;501=1},210,,,1,1217,7,242,8,242,9,170,10,170,,,,,
7181250,8011,3,6,{59003=9;58011=9;gold=1020000;501=1},210,,,1,1229,7,244,8,244,9,171,10,171,,,,,
7181251,8011,3,7,{59003=10;58011=10;gold=1130000;501=2;2152=1},210,,,1,1240,7,247,8,247,9,173,10,173,,,,,
7181252,8011,3,8,{59003=10;58011=10;gold=1220000;231=1;501=2;221=1},210,,,1,1252,7,249,8,249,9,175,10,175,,,79002,,{star=9;goodFeel=180;zawakeStage=208;advance=15}
7181253,8011,4,1,{59003=9;58011=9;gold=800000;501=1},240,,,1,1268,7,252,8,252,9,177,10,177,,,,,
7181254,8011,4,2,{59003=9;58011=9;gold=930000;501=1},240,,,1,1280,7,255,8,255,9,179,10,179,,,,,
7181255,8011,4,3,{59003=10;58011=10;gold=1080000;501=2},240,,,1,1293,7,257,8,257,9,180,10,180,,,,,
7181256,8011,4,4,{59003=10;58011=10;gold=1220000;501=2},240,,,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},,,
7181257,8011,4,5,{59003=11;58011=11;gold=1400000;501=2},240,,,1,1318,7,262,8,262,9,184,10,184,,,,,
7181258,8011,4,6,{59003=11;58011=11;gold=1530000;501=2;2152=1},240,,,1,1331,7,265,8,265,9,186,10,186,,,,,
7181259,8011,4,7,{59003=12;58011=12;gold=1700000;501=2;2152=1},240,,,1,1344,7,267,8,267,9,187,10,187,,,,,
7181260,8011,4,8,{59003=12;58011=12;gold=1830000;201=1;211=1},240,,,1,1356,7,270,8,270,9,189,10,189,,,79004,,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
7181261,8011,5,1,{59003=10;58011=10;gold=1200000;521=2;501=2},300,,,1,1365,7,272,8,272,9,190,10,190,,,,,
7181262,8011,5,2,{59003=10;58011=10;gold=1400000;521=2;501=2},300,,,1,1379,7,274,8,274,9,192,10,192,,,,,
7181263,8011,5,3,{59003=11;58011=11;gold=1620000;521=2;501=2},300,,,1,1392,7,277,8,277,9,194,10,194,,,,,
7181264,8011,5,4,{59003=11;58011=11;gold=1830000;521=2;501=2},300,,,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},,,
7181265,8011,5,5,{59003=12;58011=12;gold=2100000;521=2;501=2},300,,,1,1420,7,282,8,282,9,198,10,198,,,,,
7181266,8011,5,6,{59003=12;58011=12;gold=2300000;521=3;501=3},300,,,1,1433,7,285,8,285,9,200,10,200,,,,,
7181267,8011,5,7,{59003=13;58011=13;gold=2550000;521=3;501=3},300,,,1,1447,7,288,8,288,9,202,10,202,,,,,
7181268,8011,5,8,{231=1;58011=13;gold=2750000;59003=13;221=1},300,,,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},,,
