VariableName,zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1_cn,awakeDes1_tw,awakeDes1,awakeDes1_vn,awakeDes1_en,awakeDes1_th,awakeDes1_in,awakeDes1_ph,awakeDes1_ma,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2
336106,3261,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
336107,3261,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=11;goodFeel=350;advance=19;zawakeStage=608},,
336108,3261,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{effort=13;zawakeStage=708;nvalueSum=160;equipStarSum=24},,
337101,3271,,1,,,,,属性获得增强,,,,,,,1,,{star=8;advance=13;goodFeel=100},,
337102,3271,,2,,,,,普攻技能获得强化提升!,,,,,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
337103,3271,,3,,,,,小技能获得强化提升!,,,,,,,1,,{star=9;goodFeel=180;advance=15;zawakeStage=208},,
337104,3271,,4,,,,,被动技能获得强化提升!,,,,,,,1,,{effort=9;zawakeStage=308;nvalueSum=160;equipStarSum=12},,
337105,3271,,5,,,,,属性获得增强,,,,,,,1,,{star=10;goodFeel=260;advance=17;zawakeStage=408},,
337106,3271,,6,,,,,大招技能获得强化提升!,,,,,,,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
337107,3271,,7,,,,,属性获得增强,,,,,,,1,,{star=11;goodFeel=350;advance=19;zawakeStage=608},,
337108,3271,,8,,,,,属性获得增强,,,,,,,1,,{effort=13;zawakeStage=708;nvalueSum=160;equipStarSum=24},,
338101,3281,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=8;advance=13;goodFeel=100},,
338102,3281,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
338103,3281,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,1,,{star=9;goodFeel=150;advance=14;zawakeStage=208},,
338104,3281,,4,,,,,Passive skill enhanced!,Kỹ năng bị động được tăng cường!,Passive skill enhanced!,ทักษะติดตัวได้รับการเสริม!,Skill pasif ditingkatkan!,Pinalakas ang passive skill!,Kemahiran pasif dipertingkatkan!,1,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=8},,
338105,3281,,5,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=10;goodFeel=200;advance=15;zawakeStage=408},,
338106,3281,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
338107,3281,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=11;goodFeel=250;advance=16;zawakeStage=608},,
338108,3281,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{effort=13;zawakeStage=708;nvalueSum=140;equipStarSum=12},,
339101,3291,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=8;advance=13;goodFeel=100},,
339102,3291,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
339103,3291,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,,,{star=9;goodFeel=150;advance=14;zawakeStage=208},,
339104,3291,,4,,,,,Passive skill enhanced!,Kỹ năng bị động được tăng cường!,Passive skill enhanced!,ทักษะติดตัวได้รับการเสริม!,Skill pasif ditingkatkan!,Pinalakas ang passive skill!,Kemahiran pasif dipertingkatkan!,,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=8},,
339105,3291,,5,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=10;goodFeel=200;advance=15;zawakeStage=408},,
339106,3291,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
339107,3291,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=11;goodFeel=250;advance=16;zawakeStage=608},,
339108,3291,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{effort=13;zawakeStage=708;nvalueSum=140;equipStarSum=12},,
340101,3301,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=8;advance=13;goodFeel=100},,
340102,3301,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
340103,3301,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,,,{star=9;goodFeel=160;advance=15;zawakeStage=208},,
340104,3301,,4,,,,,Passive skill enhanced!,Kỹ năng bị động được tăng cường!,Passive skill enhanced!,ทักษะติดตัวได้รับการเสริม!,Skill pasif ditingkatkan!,Pinalakas ang passive skill!,Kemahiran pasif dipertingkatkan!,,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9},,
340105,3301,,5,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=10;goodFeel=220;advance=16;zawakeStage=408},,
340106,3301,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
340107,3301,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=11;goodFeel=300;advance=17;zawakeStage=608},,
340108,3301,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{effort=13;zawakeStage=708;nvalueSum=140;equipStarSum=15},,
344101,3341,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=8;advance=13;goodFeel=100},,
344102,3341,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
344103,3341,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,1,,{star=9;goodFeel=150;advance=14;zawakeStage=208},,
344104,3341,,4,,,,,Passive skill enhanced!,Kỹ năng bị động được tăng cường!,Passive skill enhanced!,ทักษะติดตัวได้รับการเสริม!,Skill pasif ditingkatkan!,Pinalakas ang passive skill!,Kemahiran pasif dipertingkatkan!,1,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=8},,
344105,3341,,5,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=10;goodFeel=200;advance=15;zawakeStage=408},,
344106,3341,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,1,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
344107,3341,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=11;goodFeel=250;advance=16;zawakeStage=608},,
344108,3341,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{effort=13;zawakeStage=708;nvalueSum=140;equipStarSum=12},,
345101,3351,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=8;advance=13;goodFeel=100},,
345102,3351,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
345103,3351,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,1,,{star=9;goodFeel=160;advance=15;zawakeStage=208},,
345104,3351,,4,,,,,Passive skill enhanced!,Kỹ năng bị động được tăng cường!,Passive skill enhanced!,ทักษะติดตัวได้รับการเสริม!,Skill pasif ditingkatkan!,Pinalakas ang passive skill!,Kemahiran pasif dipertingkatkan!,1,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9},,
345105,3351,,5,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,1,,{star=10;goodFeel=220;advance=16;zawakeStage=408},,
345106,3351,,6,,,,,Ultimate skill enhanced!,Kỹ năng chiêu cuối được tăng cường!,Ultimate skill enhanced!,ทักษะอัลติเมทได้รับการเสริม!,Skill ultimate ditingkatkan!,Pinalakas ang ultimate skill!,Kemahiran ultimate dipertingkatkan!,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
345107,3351,,7,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=11;goodFeel=300;advance=17;zawakeStage=608},,
345108,3351,,8,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{effort=13;zawakeStage=708;nvalueSum=140;equipStarSum=15},,
351101,3411,,1,,,,,Attribute enhanced,Thuộc tính được tăng cường,Attribute enhanced,ค่าคุณสมบัติได้รับการเสริม,Atribut ditingkatkan,Pinalakas ang mga attribute,Atribut dipertingkatkan,,,{star=8;advance=13;goodFeel=100},,
351102,3411,,2,,,,,Basic attack enhanced!,Tấn công cơ bản được tăng cường!,Basic attack enhanced!,การโจมตีพื้นฐานได้รับการเสริม!,Serangan dasar ditingkatkan!,Pinalakas ang basic attack!,Serangan asas dipertingkatkan!,,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
351103,3411,,3,,,,,Small skill enhanced!,Kỹ năng nhỏ được tăng cường!,Small skill enhanced!,ทักษะเล็กได้รับการเสริม!,Skill kecil ditingkatkan!,Pinalakas ang maliit na kasanayan!,Kemahiran kecil dipertingkatkan!,,,{star=9;goodFeel=160;advance=15;zawakeStage=208},,
