VariableName,gateID,_beizhu,itemMap,count,probability,itemCount
13626,80626,,{513=50;510=100;511=100;514=30},10,50,
13631,80631,,{513=50;510=100;511=100;514=30},11,50,
13632,80632,,{513=50;510=100;511=100;514=30},11,50,
13633,80633,,{513=50;510=100;511=100;514=30},11,50,
13634,80634,,{513=50;510=100;511=100;514=30},11,50,
13635,80635,,{513=50;510=100;511=100;514=30},11,50,
13636,80636,,{513=50;510=100;511=100;514=30},11,50,
13641,80641,,{513=50;510=100;511=100;514=30},12,50,
13642,80642,,{513=50;510=100;511=100;514=30},12,50,
13643,80643,,{513=50;510=100;511=100;514=30},12,50,
13644,80644,,{513=50;510=100;511=100;514=30},12,50,
13645,80645,,{513=50;510=100;511=100;514=30},12,50,
13646,80646,,{513=50;510=100;511=100;514=30},12,50,
13651,80651,,{513=50;510=100;511=100;514=30},13,50,
13701,80701,,{513=50;510=100;511=100;514=30},8,50,
13702,80702,,{513=50;510=100;511=100;514=30},8,50,
13703,80703,,{513=50;510=100;511=100;514=30},8,50,
13704,80704,,{513=50;510=100;511=100;514=30},8,50,
13705,80705,,{513=50;510=100;511=100;514=30},8,50,
13706,80706,,{513=50;510=100;511=100;514=30},8,50,
13711,80711,,{513=50;510=100;511=100;514=30},9,50,
13712,80712,,{513=50;510=100;511=100;514=30},9,50,
13713,80713,,{513=50;510=100;511=100;514=30},9,50,
13714,80714,,{513=50;510=100;511=100;514=30},9,50,
13715,80715,,{513=50;510=100;511=100;514=30},9,50,
13716,80716,,{513=50;510=100;511=100;514=30},9,50,
13721,80721,,{513=50;510=100;511=100;514=30},10,50,
13722,80722,,{513=50;510=100;511=100;514=30},10,50,
13723,80723,,{513=50;510=100;511=100;514=30},10,50,
13724,80724,,{513=50;510=100;511=100;514=30},10,50,
13725,80725,,{513=50;510=100;511=100;514=30},10,50,
13726,80726,,{513=50;510=100;511=100;514=30},10,50,
13731,80731,,{513=50;510=100;511=100;514=30},11,50,
13732,80732,,{513=50;510=100;511=100;514=30},11,50,
13733,80733,,{513=50;510=100;511=100;514=30},11,50,
13734,80734,,{513=50;510=100;511=100;514=30},11,50,
13735,80735,,{513=50;510=100;511=100;514=30},11,50,
13736,80736,,{513=50;510=100;511=100;514=30},11,50,
13741,80741,,{513=50;510=100;511=100;514=30},12,50,
13742,80742,,{513=50;510=100;511=100;514=30},12,50,
13743,80743,,{513=50;510=100;511=100;514=30},12,50,
13744,80744,,{513=50;510=100;511=100;514=30},12,50,
13745,80745,,{513=50;510=100;511=100;514=30},12,50,
13746,80746,,{513=50;510=100;511=100;514=30},12,50,
13751,80751,,{513=50;510=100;511=100;514=30},13,50,
14001,80001,,{gym_talent_point=100},3,100,
14002,80002,,{gym_talent_point=100},3,100,
14003,80003,,{gym_talent_point=100},3,100,
14004,80004,,{gym_talent_point=100},3,100,
14005,80005,,{gym_talent_point=100},3,100,
14006,80006,,{gym_talent_point=100},3,100,
14011,80011,,{gym_talent_point=100},3,100,
14012,80012,,{gym_talent_point=100},3,100,
14013,80013,,{gym_talent_point=100},3,100,
14014,80014,,{gym_talent_point=100},3,100,
14015,80015,,{gym_talent_point=100},3,100,
14016,80016,,{gym_talent_point=100},3,100,
14021,80021,,{gym_talent_point=100},3,100,
14022,80022,,{gym_talent_point=100},3,100,
14023,80023,,{gym_talent_point=100},3,100,
14024,80024,,{gym_talent_point=100},3,100,
14025,80025,,{gym_talent_point=100},3,100,
14026,80026,,{gym_talent_point=100},3,100,
14031,80031,,{gym_talent_point=100},3,100,
14032,80032,,{gym_talent_point=100},3,100,
14033,80033,,{gym_talent_point=100},3,100,
14034,80034,,{gym_talent_point=100},3,100,
14035,80035,,{gym_talent_point=100},3,100,
14036,80036,,{gym_talent_point=100},3,100,
14041,80041,,{gym_talent_point=100},3,100,
14042,80042,,{gym_talent_point=100},3,100,
14043,80043,,{gym_talent_point=100},3,100,
14044,80044,,{gym_talent_point=100},3,100,
14045,80045,,{gym_talent_point=100},3,100,
14046,80046,,{gym_talent_point=100},3,100,
14051,80051,,{gym_talent_point=100},0,,
14101,80101,,{gym_talent_point=100},3,100,
14102,80102,,{gym_talent_point=100},3,100,
14103,80103,,{gym_talent_point=100},3,100,
14104,80104,,{gym_talent_point=100},3,100,
14105,80105,,{gym_talent_point=100},3,100,
14106,80106,,{gym_talent_point=100},3,100,
14111,80111,,{gym_talent_point=100},3,100,
14112,80112,,{gym_talent_point=100},3,100,
14113,80113,,{gym_talent_point=100},3,100,
14114,80114,,{gym_talent_point=100},3,100,
14115,80115,,{gym_talent_point=100},3,100,
14116,80116,,{gym_talent_point=100},3,100,
14121,80121,,{gym_talent_point=100},3,100,
14122,80122,,{gym_talent_point=100},3,100,
14123,80123,,{gym_talent_point=100},3,100,
14124,80124,,{gym_talent_point=100},3,100,
14125,80125,,{gym_talent_point=100},3,100,
14126,80126,,{gym_talent_point=100},3,100,
14131,80131,,{gym_talent_point=100},3,100,
14132,80132,,{gym_talent_point=100},3,100,
14133,80133,,{gym_talent_point=100},3,100,
14134,80134,,{gym_talent_point=100},3,100,
14135,80135,,{gym_talent_point=100},3,100,
14136,80136,,{gym_talent_point=100},3,100,
14141,80141,,{gym_talent_point=100},3,100,
14142,80142,,{gym_talent_point=100},3,100,
14143,80143,,{gym_talent_point=100},3,100,
14144,80144,,{gym_talent_point=100},3,100,
14145,80145,,{gym_talent_point=100},3,100,
14146,80146,,{gym_talent_point=100},3,100,
14151,80151,,{gym_talent_point=100},0,,
14201,80201,,{gym_talent_point=100},3,100,
14202,80202,,{gym_talent_point=100},3,100,
14203,80203,,{gym_talent_point=100},3,100,
14204,80204,,{gym_talent_point=100},3,100,
14205,80205,,{gym_talent_point=100},3,100,
14206,80206,,{gym_talent_point=100},3,100,
14211,80211,,{gym_talent_point=100},3,100,
14212,80212,,{gym_talent_point=100},3,100,
14213,80213,,{gym_talent_point=100},3,100,
14214,80214,,{gym_talent_point=100},3,100,
14215,80215,,{gym_talent_point=100},3,100,
14216,80216,,{gym_talent_point=100},3,100,
14221,80221,,{gym_talent_point=100},3,100,
14222,80222,,{gym_talent_point=100},3,100,
14223,80223,,{gym_talent_point=100},3,100,
14224,80224,,{gym_talent_point=100},3,100,
14225,80225,,{gym_talent_point=100},3,100,
14226,80226,,{gym_talent_point=100},3,100,
14231,80231,,{gym_talent_point=100},3,100,
14232,80232,,{gym_talent_point=100},3,100,
14233,80233,,{gym_talent_point=100},3,100,
14234,80234,,{gym_talent_point=100},3,100,
14235,80235,,{gym_talent_point=100},3,100,
14236,80236,,{gym_talent_point=100},3,100,
14241,80241,,{gym_talent_point=100},3,100,
14242,80242,,{gym_talent_point=100},3,100,
14243,80243,,{gym_talent_point=100},3,100,
14244,80244,,{gym_talent_point=100},3,100,
14245,80245,,{gym_talent_point=100},3,100,
14246,80246,,{gym_talent_point=100},3,100,
14251,80251,,{gym_talent_point=100},0,,
14301,80301,,{gym_talent_point=100},3,100,
14302,80302,,{gym_talent_point=100},3,100,
14303,80303,,{gym_talent_point=100},3,100,
14304,80304,,{gym_talent_point=100},3,100,
14305,80305,,{gym_talent_point=100},3,100,
14306,80306,,{gym_talent_point=100},3,100,
14311,80311,,{gym_talent_point=100},3,100,
14312,80312,,{gym_talent_point=100},3,100,
14313,80313,,{gym_talent_point=100},3,100,
14314,80314,,{gym_talent_point=100},3,100,
14315,80315,,{gym_talent_point=100},3,100,
14316,80316,,{gym_talent_point=100},3,100,
14321,80321,,{gym_talent_point=100},3,100,
14322,80322,,{gym_talent_point=100},3,100,
14323,80323,,{gym_talent_point=100},3,100,
14324,80324,,{gym_talent_point=100},3,100,
14325,80325,,{gym_talent_point=100},3,100,
14326,80326,,{gym_talent_point=100},3,100,
14331,80331,,{gym_talent_point=100},3,100,
14332,80332,,{gym_talent_point=100},3,100,
14333,80333,,{gym_talent_point=100},3,100,
14334,80334,,{gym_talent_point=100},3,100,
14335,80335,,{gym_talent_point=100},3,100,
14336,80336,,{gym_talent_point=100},3,100,
14341,80341,,{gym_talent_point=100},3,100,
14342,80342,,{gym_talent_point=100},3,100,
14343,80343,,{gym_talent_point=100},3,100,
14344,80344,,{gym_talent_point=100},3,100,
14345,80345,,{gym_talent_point=100},3,100,
14346,80346,,{gym_talent_point=100},3,100,
14351,80351,,{gym_talent_point=100},0,,
14401,80401,,{gym_talent_point=100},3,100,
14402,80402,,{gym_talent_point=100},3,100,
14403,80403,,{gym_talent_point=100},3,100,
14404,80404,,{gym_talent_point=100},3,100,
14405,80405,,{gym_talent_point=100},3,100,
14406,80406,,{gym_talent_point=100},3,100,
14411,80411,,{gym_talent_point=100},3,100,
14412,80412,,{gym_talent_point=100},3,100,
14413,80413,,{gym_talent_point=100},3,100,
14414,80414,,{gym_talent_point=100},3,100,
14415,80415,,{gym_talent_point=100},3,100,
14416,80416,,{gym_talent_point=100},3,100,
14421,80421,,{gym_talent_point=100},3,100,
14422,80422,,{gym_talent_point=100},3,100,
14423,80423,,{gym_talent_point=100},3,100,
14424,80424,,{gym_talent_point=100},3,100,
14425,80425,,{gym_talent_point=100},3,100,
14426,80426,,{gym_talent_point=100},3,100,
14431,80431,,{gym_talent_point=100},3,100,
14432,80432,,{gym_talent_point=100},3,100,
14433,80433,,{gym_talent_point=100},3,100,
14434,80434,,{gym_talent_point=100},3,100,
14435,80435,,{gym_talent_point=100},3,100,
14436,80436,,{gym_talent_point=100},3,100,
14441,80441,,{gym_talent_point=100},3,100,
14442,80442,,{gym_talent_point=100},3,100,
14443,80443,,{gym_talent_point=100},3,100,
14444,80444,,{gym_talent_point=100},3,100,
14445,80445,,{gym_talent_point=100},3,100,
14446,80446,,{gym_talent_point=100},3,100,
14451,80451,,{gym_talent_point=100},0,,
14501,80501,,{gym_talent_point=100},3,100,
14502,80502,,{gym_talent_point=100},3,100,
14503,80503,,{gym_talent_point=100},3,100,
14504,80504,,{gym_talent_point=100},3,100,
14505,80505,,{gym_talent_point=100},3,100,
14506,80506,,{gym_talent_point=100},3,100,
14511,80511,,{gym_talent_point=100},3,100,
14512,80512,,{gym_talent_point=100},3,100,
14513,80513,,{gym_talent_point=100},3,100,
14514,80514,,{gym_talent_point=100},3,100,
14515,80515,,{gym_talent_point=100},3,100,
14516,80516,,{gym_talent_point=100},3,100,
14521,80521,,{gym_talent_point=100},3,100,
14522,80522,,{gym_talent_point=100},3,100,
14523,80523,,{gym_talent_point=100},3,100,
14524,80524,,{gym_talent_point=100},3,100,
14525,80525,,{gym_talent_point=100},3,100,
14526,80526,,{gym_talent_point=100},3,100,
14531,80531,,{gym_talent_point=100},3,100,
14532,80532,,{gym_talent_point=100},3,100,
14533,80533,,{gym_talent_point=100},3,100,
14534,80534,,{gym_talent_point=100},3,100,
14535,80535,,{gym_talent_point=100},3,100,
14536,80536,,{gym_talent_point=100},3,100,
14541,80541,,{gym_talent_point=100},3,100,
14542,80542,,{gym_talent_point=100},3,100,
14543,80543,,{gym_talent_point=100},3,100,
14544,80544,,{gym_talent_point=100},3,100,
14545,80545,,{gym_talent_point=100},3,100,
14546,80546,,{gym_talent_point=100},3,100,
14551,80551,,{gym_talent_point=100},0,,
14601,80601,,{gym_talent_point=100},3,100,
14602,80602,,{gym_talent_point=100},3,100,
14603,80603,,{gym_talent_point=100},3,100,
14604,80604,,{gym_talent_point=100},3,100,
14605,80605,,{gym_talent_point=100},3,100,
14606,80606,,{gym_talent_point=100},3,100,
14611,80611,,{gym_talent_point=100},3,100,
14612,80612,,{gym_talent_point=100},3,100,
14613,80613,,{gym_talent_point=100},3,100,
14614,80614,,{gym_talent_point=100},3,100,
14615,80615,,{gym_talent_point=100},3,100,
14616,80616,,{gym_talent_point=100},3,100,
14621,80621,,{gym_talent_point=100},3,100,
14622,80622,,{gym_talent_point=100},3,100,
14623,80623,,{gym_talent_point=100},3,100,
14624,80624,,{gym_talent_point=100},3,100,
14625,80625,,{gym_talent_point=100},3,100,
14626,80626,,{gym_talent_point=100},3,100,
14631,80631,,{gym_talent_point=100},3,100,
14632,80632,,{gym_talent_point=100},3,100,
14633,80633,,{gym_talent_point=100},3,100,
14634,80634,,{gym_talent_point=100},3,100,
14635,80635,,{gym_talent_point=100},3,100,
14636,80636,,{gym_talent_point=100},3,100,
14641,80641,,{gym_talent_point=100},3,100,
14642,80642,,{gym_talent_point=100},3,100,
14643,80643,,{gym_talent_point=100},3,100,
14644,80644,,{gym_talent_point=100},3,100,
14645,80645,,{gym_talent_point=100},3,100,
14646,80646,,{gym_talent_point=100},3,100,
14651,80651,,{gym_talent_point=100},0,,
14701,80701,,{gym_talent_point=100},3,100,
14702,80702,,{gym_talent_point=100},3,100,
14703,80703,,{gym_talent_point=100},3,100,
14704,80704,,{gym_talent_point=100},3,100,
14705,80705,,{gym_talent_point=100},3,100,
14706,80706,,{gym_talent_point=100},3,100,
14711,80711,,{gym_talent_point=100},3,100,
14712,80712,,{gym_talent_point=100},3,100,
14713,80713,,{gym_talent_point=100},3,100,
14714,80714,,{gym_talent_point=100},3,100,
14715,80715,,{gym_talent_point=100},3,100,
14716,80716,,{gym_talent_point=100},3,100,
14721,80721,,{gym_talent_point=100},3,100,
14722,80722,,{gym_talent_point=100},3,100,
14723,80723,,{gym_talent_point=100},3,100,
14724,80724,,{gym_talent_point=100},3,100,
14725,80725,,{gym_talent_point=100},3,100,
14726,80726,,{gym_talent_point=100},3,100,
14731,80731,,{gym_talent_point=100},3,100,
14732,80732,,{gym_talent_point=100},3,100,
14733,80733,,{gym_talent_point=100},3,100,
14734,80734,,{gym_talent_point=100},3,100,
14735,80735,,{gym_talent_point=100},3,100,
14736,80736,,{gym_talent_point=100},3,100,
14741,80741,,{gym_talent_point=100},3,100,
14742,80742,,{gym_talent_point=100},3,100,
14743,80743,,{gym_talent_point=100},3,100,
14744,80744,,{gym_talent_point=100},3,100,
14745,80745,,{gym_talent_point=100},3,100,
14746,80746,,{gym_talent_point=100},3,100,
14751,80751,,{gym_talent_point=100},0,,
15001,80001,,{529=100},4,50,10
15002,80002,,{529=100},4,50,10
15003,80003,,{529=100},4,50,10
15004,80004,,{529=100},4,50,10
15005,80005,,{529=100},4,50,10
15006,80006,,{529=100},4,50,10
15011,80011,,{529=100},4,50,10
15012,80012,,{529=100},4,50,10
15013,80013,,{529=100},4,50,10
15014,80014,,{529=100},4,50,10
15015,80015,,{529=100},4,50,10
15016,80016,,{529=100},4,50,10
15021,80021,,{529=100},6,50,10
15022,80022,,{529=100},6,50,10
15023,80023,,{529=100},6,50,10
15024,80024,,{529=100},6,50,10
15025,80025,,{529=100},6,50,10
15026,80026,,{529=100},6,50,10
15031,80031,,{529=100},6,50,10
15032,80032,,{529=100},6,50,10
15033,80033,,{529=100},6,50,10
15034,80034,,{529=100},6,50,10
15035,80035,,{529=100},6,50,10
15036,80036,,{529=100},6,50,10
15041,80041,,{529=100},8,50,10
15042,80042,,{529=100},8,50,10
15043,80043,,{529=100},8,50,10
15044,80044,,{529=100},8,50,10
15045,80045,,{529=100},8,50,10
15046,80046,,{529=100},8,50,10
15051,80051,,{529=100},0,,0
15101,80101,,{529=100},4,50,10
15102,80102,,{529=100},4,50,10
15103,80103,,{529=100},4,50,10
15104,80104,,{529=100},4,50,10
15105,80105,,{529=100},4,50,10
15106,80106,,{529=100},4,50,10
15111,80111,,{529=100},4,50,10
15112,80112,,{529=100},4,50,10
15113,80113,,{529=100},4,50,10
15114,80114,,{529=100},4,50,10
15115,80115,,{529=100},4,50,10
15116,80116,,{529=100},4,50,10
15121,80121,,{529=100},6,50,10
15122,80122,,{529=100},6,50,10
15123,80123,,{529=100},6,50,10
15124,80124,,{529=100},6,50,10
15125,80125,,{529=100},6,50,10
15126,80126,,{529=100},6,50,10
15131,80131,,{529=100},6,50,10
15132,80132,,{529=100},6,50,10
15133,80133,,{529=100},6,50,10
15134,80134,,{529=100},6,50,10
15135,80135,,{529=100},6,50,10
15136,80136,,{529=100},6,50,10
15141,80141,,{529=100},8,50,10
15142,80142,,{529=100},8,50,10
15143,80143,,{529=100},8,50,10
15144,80144,,{529=100},8,50,10
15145,80145,,{529=100},8,50,10
15146,80146,,{529=100},8,50,10
15151,80151,,{529=100},0,,0
15201,80201,,{529=100},4,50,10
15202,80202,,{529=100},4,50,10
15203,80203,,{529=100},4,50,10
15204,80204,,{529=100},4,50,10
15205,80205,,{529=100},4,50,10
15206,80206,,{529=100},4,50,10
15211,80211,,{529=100},4,50,10
15212,80212,,{529=100},4,50,10
15213,80213,,{529=100},4,50,10
15214,80214,,{529=100},4,50,10
15215,80215,,{529=100},4,50,10
15216,80216,,{529=100},4,50,10
15221,80221,,{529=100},6,50,10
15222,80222,,{529=100},6,50,10
15223,80223,,{529=100},6,50,10
15224,80224,,{529=100},6,50,10
15225,80225,,{529=100},6,50,10
15226,80226,,{529=100},6,50,10
15231,80231,,{529=100},6,50,10
15232,80232,,{529=100},6,50,10
15233,80233,,{529=100},6,50,10
15234,80234,,{529=100},6,50,10
15235,80235,,{529=100},6,50,10
15236,80236,,{529=100},6,50,10
15241,80241,,{529=100},8,50,10
15242,80242,,{529=100},8,50,10
15243,80243,,{529=100},8,50,10
15244,80244,,{529=100},8,50,10
15245,80245,,{529=100},8,50,10
15246,80246,,{529=100},8,50,10
15251,80251,,{529=100},0,,0
15301,80301,,{529=100},4,50,10
15302,80302,,{529=100},4,50,10
15303,80303,,{529=100},4,50,10
15304,80304,,{529=100},4,50,10
15305,80305,,{529=100},4,50,10
15306,80306,,{529=100},4,50,10
15311,80311,,{529=100},4,50,10
15312,80312,,{529=100},4,50,10
15313,80313,,{529=100},4,50,10
15314,80314,,{529=100},4,50,10
15315,80315,,{529=100},4,50,10
15316,80316,,{529=100},4,50,10
15321,80321,,{529=100},6,50,10
15322,80322,,{529=100},6,50,10
15323,80323,,{529=100},6,50,10
15324,80324,,{529=100},6,50,10
15325,80325,,{529=100},6,50,10
15326,80326,,{529=100},6,50,10
15331,80331,,{529=100},6,50,10
15332,80332,,{529=100},6,50,10
15333,80333,,{529=100},6,50,10
15334,80334,,{529=100},6,50,10
15335,80335,,{529=100},6,50,10
15336,80336,,{529=100},6,50,10
15341,80341,,{529=100},8,50,10
15342,80342,,{529=100},8,50,10
15343,80343,,{529=100},8,50,10
15344,80344,,{529=100},8,50,10
15345,80345,,{529=100},8,50,10
15346,80346,,{529=100},8,50,10
15351,80351,,{529=100},0,,0
15401,80401,,{529=100},4,50,10
15402,80402,,{529=100},4,50,10
15403,80403,,{529=100},4,50,10
15404,80404,,{529=100},4,50,10
15405,80405,,{529=100},4,50,10
15406,80406,,{529=100},4,50,10
15411,80411,,{529=100},4,50,10
15412,80412,,{529=100},4,50,10
15413,80413,,{529=100},4,50,10
15414,80414,,{529=100},4,50,10
15415,80415,,{529=100},4,50,10
15416,80416,,{529=100},4,50,10
15421,80421,,{529=100},6,50,10
15422,80422,,{529=100},6,50,10
15423,80423,,{529=100},6,50,10
15424,80424,,{529=100},6,50,10
15425,80425,,{529=100},6,50,10
15426,80426,,{529=100},6,50,10
15431,80431,,{529=100},6,50,10
15432,80432,,{529=100},6,50,10
15433,80433,,{529=100},6,50,10
15434,80434,,{529=100},6,50,10
15435,80435,,{529=100},6,50,10
15436,80436,,{529=100},6,50,10
15441,80441,,{529=100},8,50,10
15442,80442,,{529=100},8,50,10
15443,80443,,{529=100},8,50,10
15444,80444,,{529=100},8,50,10
15445,80445,,{529=100},8,50,10
15446,80446,,{529=100},8,50,10
15451,80451,,{529=100},0,,0
15501,80501,,{529=100},4,50,10
15502,80502,,{529=100},4,50,10
15503,80503,,{529=100},4,50,10
15504,80504,,{529=100},4,50,10
15505,80505,,{529=100},4,50,10
15506,80506,,{529=100},4,50,10
15511,80511,,{529=100},4,50,10
15512,80512,,{529=100},4,50,10
15513,80513,,{529=100},4,50,10
15514,80514,,{529=100},4,50,10
15515,80515,,{529=100},4,50,10
15516,80516,,{529=100},4,50,10
15521,80521,,{529=100},6,50,10
15522,80522,,{529=100},6,50,10
15523,80523,,{529=100},6,50,10
15524,80524,,{529=100},6,50,10
15525,80525,,{529=100},6,50,10
15526,80526,,{529=100},6,50,10
15531,80531,,{529=100},6,50,10
15532,80532,,{529=100},6,50,10
15533,80533,,{529=100},6,50,10
15534,80534,,{529=100},6,50,10
15535,80535,,{529=100},6,50,10
15536,80536,,{529=100},6,50,10
15541,80541,,{529=100},8,50,10
15542,80542,,{529=100},8,50,10
15543,80543,,{529=100},8,50,10
15544,80544,,{529=100},8,50,10
15545,80545,,{529=100},8,50,10
15546,80546,,{529=100},8,50,10
15551,80551,,{529=100},0,,0
15601,80601,,{529=100},4,50,10
15602,80602,,{529=100},4,50,10
15603,80603,,{529=100},4,50,10
15604,80604,,{529=100},4,50,10
15605,80605,,{529=100},4,50,10
15606,80606,,{529=100},4,50,10
15611,80611,,{529=100},4,50,10
15612,80612,,{529=100},4,50,10
15613,80613,,{529=100},4,50,10
15614,80614,,{529=100},4,50,10
15615,80615,,{529=100},4,50,10
15616,80616,,{529=100},4,50,10
15621,80621,,{529=100},6,50,10
15622,80622,,{529=100},6,50,10
15623,80623,,{529=100},6,50,10
15624,80624,,{529=100},6,50,10
15625,80625,,{529=100},6,50,10
15626,80626,,{529=100},6,50,10
15631,80631,,{529=100},6,50,10
15632,80632,,{529=100},6,50,10
15633,80633,,{529=100},6,50,10
15634,80634,,{529=100},6,50,10
15635,80635,,{529=100},6,50,10
15636,80636,,{529=100},6,50,10
15641,80641,,{529=100},8,50,10
15642,80642,,{529=100},8,50,10
15643,80643,,{529=100},8,50,10
15644,80644,,{529=100},8,50,10
15645,80645,,{529=100},8,50,10
15646,80646,,{529=100},8,50,10
15651,80651,,{529=100},0,,0
15701,80701,,{529=100},4,50,10
15702,80702,,{529=100},4,50,10
15703,80703,,{529=100},4,50,10
15704,80704,,{529=100},4,50,10
15705,80705,,{529=100},4,50,10
15706,80706,,{529=100},4,50,10
15711,80711,,{529=100},4,50,10
15712,80712,,{529=100},4,50,10
15713,80713,,{529=100},4,50,10
15714,80714,,{529=100},4,50,10
15715,80715,,{529=100},4,50,10
15716,80716,,{529=100},4,50,10
15721,80721,,{529=100},6,50,10
15722,80722,,{529=100},6,50,10
15723,80723,,{529=100},6,50,10
15724,80724,,{529=100},6,50,10
15725,80725,,{529=100},6,50,10
15726,80726,,{529=100},6,50,10
15731,80731,,{529=100},6,50,10
15732,80732,,{529=100},6,50,10
15733,80733,,{529=100},6,50,10
15734,80734,,{529=100},6,50,10
15735,80735,,{529=100},6,50,10
15736,80736,,{529=100},6,50,10
15741,80741,,{529=100},8,50,10
15742,80742,,{529=100},8,50,10
15743,80743,,{529=100},8,50,10
