VariableName,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,extraOverlayLimit
3642731,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,addHpMax,,,,,102,,,,,2,3,,,battle/buff_icon/logo_smsx_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,<{effectHp=False;effectBackNone=True}>,,,,,,,,,,,,,,,,,,,
3642732,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,speed,,,,1201,102,,,,,2,3,,,battle/buff_icon/logo_sd_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,
3642733,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,damage,,,,1202,102,,,,,2,3,,,battle/buff_icon/logo_wg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,
3642734,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,specialDamage,,,,1202,102,,,,,2,3,,,battle/buff_icon/logo_tg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
3642735,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,defence,,,,1203,102,,,,,2,3,,,battle/buff_icon/logo_wf_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,
3642736,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,specialDefence,,,,1203,102,,,,,2,3,,,battle/buff_icon/logo_tf_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,
3642737,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,addHP,,,,,,,,,,1,1,,FALSE,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,<{ignoreLockResume=True;ignoreToDamage=True;ignoreHealAddRate=True;ignoreBeHealAddRate=True}>,,,,,,,,,,,,,,,,,,,
3642741,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642721>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642742,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642722>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642743,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642723>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642744,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642724>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642745,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642725>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642746,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,,,,,,,,,<3642726>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642751,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,addMp1,,,2,109,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff>;funcArgs=<<{cfgId=3642752;caster=2;value=20;lifeRound=1;holder=2;prob=1}>>;nodeId=1;triggerPoint=1}>,,,,,,,,,,,,,,,
3642752,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,,,,addMp1,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,
3661111,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,stealth,,,2,106,,,,,,1,1,,,battle/buff_icon/logo_ys.png,1,,,,,,,,,,,,,,,,,,{typ=opacity;args=0.5},,,,,,,,"<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;cfgId=3661127;caster=2;value=1000;lifeRound=3;holder=1;prob=self:flagZ2() and 1 or 0}>;<{bond=1;cfgId=3661131;caster=2;value=2000;lifeRound=7;holder=1;prob=moreE(self:star(),8) and 1 or 0}>>;nodeId=1;triggerPoint=1}>",,,,,,,,,,,,,,,
3661113,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,2,,,,,<3661111>,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661114,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=3661113}>>;nodeId=1;triggerPoint=7};{effectFuncs=<castBuff>;funcArgs=<<{cfgId=3661130;caster=2;value=0;lifeRound=1;holder=8;prob=self:flagZ4() and 1 or 0}>>;nodeId=2;triggerPoint=8}>,,,,,,,,1,,,,,,,
3661115,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,addMp1,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,
3661116,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=(400+(skillLv(36616,36626,36616) or 0)*3-3);lifeRound=1;holder=1;cfgId=3661115}>>;nodeId=1;triggerPoint=15}>",,,,,,,,1,,,,,,,
3661117,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,strike,,,,1212,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,
3661119,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=<1;1;1>;lifeRound=3;holder=1;cfgId=3661111}>>;onSomeFlag=<moreE(self:mp1(),self:mp1Max())>;nodeId=1;triggerPoint=34}>",,,,,,,,1,,,,,,,
3661120,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,,,,,,,,1,1,,,,1,koudai_mumuxiao/hero_mumuxiao.skel,<attack_qian>,,,,,{y=0;x=230},,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
3661121,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,Rowlet,,,,,,,,,,,,,,1,1,,,,1,koudai_mumuxiao/hero_mumuxiao.skel,<attack_hou>,,,,,{y=0;x=230},,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
3661122,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,,,,,,,,,,,,,,1,1,,,,1,koudai_touyuxiao/hero_touyuxiao.skel,<attack_qian>,,,,,{y=0;x=400},,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
3661123,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,Dartrix,,,,,,,,,,,,,,1,1,,,,1,koudai_touyuxiao/hero_touyuxiao.skel,<attack_hou>,,,,,{y=0;x=-50},,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
3661124,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
3661125,Growlithe,Growlithe,Growlithe,Growlithe,Growlithe,Growlithe,Growlithe,,,,strikeDamage,,,2,1212,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,,,,,,,,
3661126,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661127,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,,,,damageSub,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
3661128,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,,,,ultimateAdd,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
3661129,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,Decidueye,,,,strikeDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,,,,,,,,
3661130,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=1000;lifeRound=2;holder=2;cfgId=3661128}>>;nodeId=1;triggerPoint=1}>,,,,,,,,,,,,,,,
3661131,Beldum,Beldum,Beldum,Beldum,Beldum,Beldum,Beldum,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,<50021>,,,,,,,,,,,,,,,,,,,
3661132,Noibat,Noibat,Noibat,Noibat,Noibat,Noibat,Noibat,,,,damageDodge,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{delSelfWhenTriggered=2;nodeId=0;triggerPoint=1}>,,,,,,,<{type=1;limit=1}>,,,,,,,,
3671111,,,,,,,,,,,damage,,,,1212,,,,,,2,3,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,
3671112,,,,,,,,,,,toubaoji,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{childBind=<2;1>;caster=2;value=self:flagZ2() and 2500 or 1500;lifeRound=2;holder=2;cfgId=3671113}>;<{childBind=<1;1>;caster=2;value=self:flagZ2() and -2500 or -1500;lifeRound=2;holder=1;cfgId=3671114}>;<{childBind=<2;2>;caster=2;value=self:flagZ2() and 2500 or 1500;lifeRound=2;holder=2;cfgId=3671115}>;<{childBind=<1;2>;caster=2;value=self:flagZ2() and -2500 or -1500;lifeRound=2;holder=1;cfgId=3671116}>>;nodeId=1;triggerPoint=1}>,,,,,,,,,,,,,,,
3671113,,,,,,,,,,,strikeDamage,,,,1212,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,,,,,,,,
3671114,,,,,,,,,,,strikeDamage,,,,1312,,,,,,1,1,,,battle/buff_icon/logo_bjsh_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshjd.png,,,,,,,,,,,,,,,,,,,,,,
3671115,,,,,,,,,,,strike,,,,1212,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,
3671116,,,,,,,,,,,strike,,,,1312,,,,,,1,1,,,battle/buff_icon/logo_bjl_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjljd.png,,,,,,,,,,,,,,,,,,,,,,
3671117,,,,,,,,,,,,,,,,,,,,,1,1,cy,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_cyzt.png,,,,,,,"<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=3000;lifeRound=99;holder=2;cfgId=3671118}>;<{bond=1;caster=2;value=3000;lifeRound=99;holder=2;cfgId=3671119}>;<{bond=1;cfgId=3671120;caster=2;value=5000;lifeRound=99;holder=2;prob=moreE(self:star(),11) and 1 or 0}>;<{bond=1;cfgId=3671123;caster=2;value=1;lifeRound=99;holder=2;prob=moreE(self:star(),11) and 1 or 0}>;<{bond=1;cfgId=3671146;caster=2;value=3000;lifeRound=99;holder=2;prob=self:flagZ3() and 1 or 0}>>;nodeId=1;triggerPoint=1};{effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=1;lifeRound=1;holder=2;cfgId=3671132}>;<{cfgId=3671132;caster=2;value=1;lifeRound=1;holder=2;prob=moreE(self:star(),11) and 0 or 1}>>;nodeId=2;triggerPoint=19}>",,,,,,,,,,,,,,,
3671118,,,,,,,,,,,suckBlood,,,,,,,,,,1,1,,,battle/buff_icon/logo_xx.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671119,,,,,,,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,
3671120,,,,,,,,,,,immuneControlVal,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,<50021>,,,,,,,,,,,,,,,,,,,
3671121,,,,,,,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,
3671123,,,,,,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=self:specialDamage()*0.4;lifeRound=2;holder=8;cfgId=3671124}>;<{caster=2;value=1;lifeRound=2;holder=8;cfgId=3671125}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
3671124,,,,,,,,,,,buffDamage,,,2,1500,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{damageType=1;natureType=2;processId=3}>,,,,<{nodeId=0;triggerPoint=5}>,,,,,,,,,,,,,,,
3671125,,,,,,,,,,,,,,2,1303,,,,,,1,1,,,battle/buff_icon/logo_hxys.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_hxys.png,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=2000;lifeRound=1;holder=1;cfgId=2461313}>>;onSomeFlag=<(target:attackerSkill():getNatureType()==2) or false>;nodeId=1;triggerPoint=14}>,,,,,,,,,,,,,,,
3671126,,,,,,,,,,,damageDeepen,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{delSelfWhenTriggered=2;nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,
3671127,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{cfgId=3671128;caster=2;value=1;lifeRound=99;holder=2;prob=0.6}>>;nodeId=1;triggerPoint=6};{effectFuncs=<castBuff>;funcArgs=<<{cfgId=3671128;caster=2;value=1;lifeRound=99;holder=2;prob=self:flagZ4() and 0.4 or 0.3}>>;nodeId=2;triggerPoint=10}>,,,,,TRUE,,,1,,,,,,,
3671128,,,,,,,,,,,,,,,,,,,,,2,4,,,battle/buff_icon/logo_slhz.png,,koudai_chiyanpaoxiaohu/hero_chiyanpaoxiaohu.skel,<buff_zhanyi1_loop;buff_zhanyi2_loop;buff_zhanyi3_loop;buff_zhanyi4_loop>,{mapping=<1;2;3;4;4>;type=1},,,,,,,,,,,,,,,,battle/txt/txt_zy2.png,,,,,,,,,,,,TRUE,,,1,,,,,,,
3671129,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSkillType=3;funcArgs=<<{cfgId=3671130;caster=2;value=<list(1,0,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),1) and 1 or 0}>;<{cfgId=3671130;caster=2;value=<list(1,0,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),2) and 1 or 0}>;<{cfgId=3671130;caster=2;value=<list(1,0,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),3) and 1 or 0}>;<{cfgId=3671130;caster=2;value=<list(1,0,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),4) and 1 or 0}>>;nodeId=1;triggerPoint=8};{effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSkillType=2;funcArgs=<<{cfgId=3671131;caster=2;value=<list(0,1,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),1) and 1 or 0}>;<{cfgId=3671131;caster=2;value=<list(0,1,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),2) and 1 or 0}>;<{cfgId=3671131;caster=2;value=<list(0,1,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),3) and 1 or 0}>;<{cfgId=3671131;caster=2;value=<list(0,1,0);1;1>;lifeRound=1;holder=2;prob=moreE(self:getBuffOverlayCount(3671128),4) and 1 or 0}>>;nodeId=2;triggerPoint=8}>",,,,,,,,,,,,,,,
3671130,,,,,,,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671131,,,,,,,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671132,,,,,,,,,,,,,,,,,,,<3671128>,<1;1;1>,1,1,,,,,,,,,,,,,buff/biketini_buff/biketini_buff.skel,mkl,,,,,,,,,battle/txt/txt_myfm.png,,,,,,,,,,,,,,,,,,,,,,
3671133,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff;castBuff>;funcArgs=<<{cfgId=3671134;caster=2;value=1;lifeRound=99;holder=11;prob=(target2:nature(1) ==2 or target2:nature(2)==2) and 1 or 0}>;<{cfgId=3671137;caster=2;value=1;lifeRound=99;holder=13;prob=moreE(self:star(),8) and 1 or 0}>>;nodeId=1;triggerPoint=1}>",,,,,TRUE,,,1,,,,,,,
3671134,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{cfgId=3671135;caster=2;value=<list(0,0,1);1;1>;lifeRound=1;holder=2;prob=self:hasBuff(3671136) and 0 or 1}>;<{cfgId=3671128;caster=2;value=1;lifeRound=99;holder=2;prob=self:hasBuff(3671136) and 0 or 1}>;<{cfgId=3671128;caster=2;value=1;lifeRound=99;holder=2;prob=self:hasBuff(3671136) and 0 or 1}>;<{cfgId=3671136;caster=2;value=1;lifeRound=99;holder=2;prob=self:hasBuff(3671136) and 0 or 1}>>;nodeId=1;triggerPoint=13}>",,,,,TRUE,,,1,,,,,,,
3671135,,,,,,,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671136,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,1,,,,,,,
3671137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff;castBuff>;funcArgs=<<{cfgId=3671138;caster=1;value=target2:hasBuff(3671134) and self2:damage()*0.15 or  self2:damage()*0.075;lifeRound=99;holder=11;prob=(target2:nature(1) ==2 or target2:nature(2)==2 or target2:nature(2)==16 or target2:nature(1)==16) and 1 or 0}>;<{cfgId=3671139;caster=1;value=target2:hasBuff(3671134) and self2:specialDamage()*0.15 or  self2:specialDamage()*0.075;lifeRound=99;holder=11;prob=(target2:nature(1) ==2 or target2:nature(2)==2 or target2:nature(2)==16 or target2:nature(1)==16) and 1 or 0}>>;nodeId=1;triggerPoint=13}>,,,,,TRUE,,,1,,,,,,,
3671138,,,,,,,,,,,damage,,,,1212,,,,,,2,3,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,
3671139,,,,,,,,,,,specialDamage,,,,1212,,,,,,2,3,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
3671140,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,1,"<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;lifeRound=1;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.chaopin_egg_fly_bingzhu_oc()})|exclude(list(csvSelf:id()))|ignoreBuffGroup(list(c.yinshenplus_oc()))|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",3)};cfgId=3671141}>>;nodeId=1;triggerPoint=3}>",,,,,TRUE,,,1,,,,,,,
3671141,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"<{effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{childBind=<2;2>;caster=2;value=math.min(target:BspecialDamage()*0.1,self:BspecialDamage()*0.1)*(0.1+fromSkillLevel*0.0005-0.0005);lifeRound=1;holder=2;cfgId=3671142}>;<{childBind=<1;2>;caster=2;value=-math.min(target:BspecialDamage()*0.1,self:BspecialDamage()*0.1)*(0.1+fromSkillLevel*0.0005-0.0005);lifeRound=1;holder=1;cfgId=3671143}>;<{childBind=<2;3>;caster=2;value=math.min(target:Bdamage()*0.1,self:Bdamage()*0.1)*(0.1+fromSkillLevel*0.0005-0.0005);lifeRound=1;holder=2;cfgId=3671144}>;<{childBind=<1;3>;caster=2;value=-math.min(target:Bdamage()*0.1,self:Bdamage()*0.1)*(0.1+fromSkillLevel*0.0005-0.0005);lifeRound=1;holder=1;cfgId=3671145}>>;nodeId=1;triggerPoint=1}>",,,,,,,,,,,,,,,
3671142,,,,,,,,,,,specialDamage,,,,1212,206,,,,,8,50,,,battle/buff_icon/logo_tg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,1,,,2,,,TRUE,,,1,,,,,,,
3671143,,,,,,,,,,,specialDamage,,,,1312,207,,,,,8,50,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,1,,,2,,,,,,,,,,,,,
3671144,,,,,,,,,,,damage,,,,1212,206,,,,,8,50,,,battle/buff_icon/logo_wg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,1,,,2,,,TRUE,,,1,,,,,,,
3671145,,,,,,,,,,,damage,,,,1312,207,,,,,8,50,,,battle/buff_icon/logo_wg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgjd.png,,,,,,1,,,2,,,,,,,,,,,,,
3671146,,,,,,,,,,,defenceIgnore,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681111,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,,,,addMp1,,,2,109,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,"<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff;castBuff>;funcArgs=<<{cfgId=3681611;caster=2;value=0;lifeRound=lessE(target2:mp1(),0) and 2 or 1;holder=1;prob=lessE(target2:mp1(),350) and (moreE(self:star(),8) and 1 or 0) or 0}>;<{cfgId=3681623;caster=2;value=self:specialDamage()*0.5;lifeRound=1;holder=2;prob=lessE(target2:mp1(),350) and (moreE(self:star(),8) and 1 or 0) or 0}>>;nodeId=1;triggerPoint=1}>",,,,,,,,,,,,,,,
3681121,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,,,,specialDefence,,,2,1213,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,
3681122,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,,,,specialDamage,,,2,1202,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
3681211,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,,,,silence,,,2,24,,,,,,1,1,,,battle/buff_icon/logo_sf.png,,koudai_xishihairen/hero_xishihairen.skel,<sqq_loop>,,990,2,,{y=-170;x=0},,koudai_xishihairen/hero_xishihairen.skel,sqq_chuxian,,2,,{y=-170;x=0},,,,,battle/txt/txt_sf.png,,,<1;2>,,,,<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=3681212}>;<{caster=2;value=buff:getValue();lifeRound=1;holder=1;cfgId=3681213}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
3681212,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,Popplio,,,,,,,2,,,,,<3681211>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
