VariableName,eventID,_name,delay,sound,damageSeg,hpSeg,segInterval,shaker,music,zOrder ,move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control,confuseIt,zOrder
368311,368311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
368321,368321,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;100;100;100;100;100;150;150;150;150>,,,,,,,,,,,,,{lifeBar={show=True}},,
368331,368331,,,,<0.25;0.25;0.25;0.25>,,<0;160;160;160>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
377111,377111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
377121,377121,,,,<0.3;0.7>,,<0;300>,,,,,,,,,,,,,{lifeBar={show=True}},,
377131,377131,,,,<0.2;0.2;0.3;0.3>,,<0;233.3;233.3;233.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
377132,377132,,,,,,,,,,,,,,,<90;747092>,,,,,,
377133,377133,,,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=1;offsetY=0;addTolayer=-1;aniLoop=False;aniName=haohuaixing_skill2;offsetX=0;delay=0;zorder=-1;lastTime=4333.3},,,,,,,
377211,377211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
377221,377221,,,,<0.2;0.2;0.3;0.3>,,<0;166.6;200;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
377231,377231,,,,<0.1;0.1;0.1;0.7>,,<0;150;150;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
384111,384111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
384121,384121,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;133.3;133.3;133.3;133.3>,,,,,,,,,,,,,{lifeBar={show=True}},,
384131,384131,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;100;133.3;133.3;133.3;133.3;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
384211,384211,,,,<0.4;0.6>,,<0;333.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
384221,384221,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;766.6;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,,,,,,,,,,,,,{lifeBar={show=True}},,
384231,384231,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
384311,384311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
384321,384321,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6;166.6>,,,,,,,,,,,,,{lifeBar={show=True}},,
384331,384331,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
384332,384332,,,,,,,,,,,,,,,<90;763092>,,,,,,<{zorder=-1;lastTime=5066.6;delay=0}>
384333,384333,,,,,,,,,,,,1,koudai_beijing/huahai.skel,{scale=0.7;screenPos=0;offsetY=-160;addTolayer=-1;aniLoop=False;aniName=tianlengmeihou_skill2;offsetX=0;delay=0;zorder=1000;lastTime=5066.6},,,,,,,
402311,402311,,,,<0.5;0.5>,,<0;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
402321,402321,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;350;350;350;350>,,,,,,,,,,,,,{lifeBar={show=True}},,
402331,402331,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;150;150;150;150;150;150;150;150;150>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
402351,402351,,,,<0.3;0.3;0.4>,,<0;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
402411,402411,,,,<0.3;0.3;0.4>,,<0;100;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
402421,402421,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;300;1500;500;500;200;200;200;200;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
402431,402431,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;350;350;350;350>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
413111,413111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
413121,413121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
413131,413131,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;233.3;300;266.6;266.6;266.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
413132,413132,,,,,,,,,,,,,,,<90;803092>,,,,,,
413133,413133,,,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=dubeibi_skill2;offsetX=0;delay=0;zorder=1000;lastTime=5066.6},,,,,,,
413211,413211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
413221,413221,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;133.3;133.3>,,,,,,,,,,,,,{lifeBar={show=True}},,
413231,413231,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
413232,413232,,,,,,,,,,,,,,,<90;804092;804093>,,,,,,<{zorder=-1;lastTime=6933.3;delay=0}>
413233,413233,,,,,,,,,,,,1,koudai_beijing/shandi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=siezhenlong_skill2;offsetX=0;delay=0;zorder=1000;lastTime=6933.3},,,,,,,
413234,413234,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=siezhenlong_skill2;offsetX=0;delay=0;zorder=-1000;lastTime=6933.3},,,,,,,
416111,416111,,,,<0.5;0.5>,,<0;800>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
416121,416121,,,,<0.2;0.2;0.3;0.3>,,<0;250;250;250>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
416131,416131,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416132,416132,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416133,416133,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416134,416134,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416135,416135,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416136,416136,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416137,416137,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416138,416138,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416139,416139,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416140,416140,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416141,416141,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,<{hide=False;lastTime=2000;delay=0}>,,,,,,,,,,<zorder=99999;lastTime=86333;delay=0>
416142,416142,,,,,,,,,,,,1,koudai_beijing/jitan.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=jielaaola_skill2;offsetX=0;delay=0;zorder=-1000;lastTime=11947},,,,,,,
416143,416143,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,
416144,416144,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,
416211,416211,,,,<0.3;0.3;0.4>,,<0;350;350>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
416221,416221,,,,<0.25;0.25;0.25;0.25>,,<0;250;250;250>,,,,,,,,,,,,,{lifeBar={show=True}},,
416231,416231,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416232,416232,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416233,416233,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416234,416234,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416235,416235,,,,<0.5;0.5>,,<0;1300>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416236,416236,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416237,416237,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416238,416238,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416239,416239,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416240,416240,,,,<0.5;0.5>,,<0;1300>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416241,416241,,,,<0.25;0.25;0.25;0.25>,,<0;1200;350;350>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,<{hide=False;delay=0;lastTime=2000}>,,,,,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416242,416242,,,,,,,,,,,<{hide=True;delay=0;lastTime=19990}>,,,,<90;807291;807292;807293;807294>,,,,,,<{zorder=99999;delay=0;lastTime=86333}>
416244,416244,,,,,,,,,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=jielaaola_pifu_skill2;offsetX=0;delay=0;zorder=-1;lastTime=12937},,,,,,,
416245,416245,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=jielaaola_pifu_skill2;offsetX=0;delay=0;zorder=-5;lastTime=12937},,,,,,,
416247,416247,,,,,,,,,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=jielaaola_pifu_skill2;offsetX=0;delay=0;zorder=-1;lastTime=12937},,,,,,,
416248,416248,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=jielaaola_pifu_skill2;offsetX=0;delay=0;zorder=-5;lastTime=12937},,,,,,,
416511,416511,,,,<0.5;0.5>,,<0;800>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
416611,416611,,,,<0.5;0.5>,,<0;500>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417111,417111,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;100;133.3;133.3;133.3;166.6;133.3;133.3;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417121,417121,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;166.6;100;133.3;100;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417131,417131,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417132,417132,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417133,417133,,,,,,,,,,,,,,,<90;808091;808092>,,,,,,<{zorder=99999;lastTime=8633.3;delay=0}>
417134,417134,,,,,,,,,,,,1,koudai_meilutan/hero_meilutan.skel,{scale=0.71;screenPos=0;offsetY=0;addTolayer=1;aniLoop=False;aniName=skill2_qian;offsetX=0;lastTime=8633.3;zorder=1},,,,,,,
417135,417135,,,,,,,,,,,,1,koudai_beijing/huahai.skel,{scale=0.71;screenPos=0;offsetY=-120;addTolayer=-1;aniLoop=False;aniName=meilutan_skill2;offsetX=-185;lastTime=8633.3;zorder=-6},,,,,,,
417211,417211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417221,417221,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417231,417231,,,,<0.2;0.2;0.3;0.3>,,<0;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417232,417232,,,,<0.2;0.2;0.3;0.3>,,<0;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417233,417233,,,,,,,,,,,,,,,<90;809091;809092;809093>,,,,,,<{zorder=99999;lastTime=8633.3;delay=0}>
417234,417234,,,,,,,,,,,,1,koudai_beijing/changguan2.skel,{scale=0.71;screenPos=0;offsetY=0;addTolayer=1;aniLoop=False;aniName=meilumeita_skill2_qian;offsetX=0;lastTime=15933.3;zorder=99},,,,,,,
417235,417235,,,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=0.71;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=meilumeita_skill2;offsetX=0;lastTime=15933.3;zorder=-1},,,,,,,
417236,417236,,,,,,,,,,,,1,koudai_beijing/changguan2.skel,{scale=0.71;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=meilumeita_skill2_hou;offsetX=0;lastTime=15933.3;zorder=-10},,,,,,,
417411,417411,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417421,417421,,,,<0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417431,417431,,,,<0.025;0.025;0.025;0.025;0.025;0.025;0.025;0.025;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;400;233.3;133.3;66.6;166.6;233.3;433.3;400;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;333.3;833.3;3500;1466.6;2300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417432,417432,,,,<0.025;0.025;0.025;0.025;0.025;0.025;0.025;0.025;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;400;233.3;133.3;66.6;166.6;233.3;433.3;400;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;333.3;833.3;3500;1466.6;2300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417433,417433,,,,,,,,,,,,,,,<90;809091;809192;809193>,,,,,,<{zorder=999999999;lastTime=17133.3;delay=0}>
417434,417434,,,,,,,,,,,,1,koudai_meilumeitapf/hero_meilumeitapf.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=False;aniName=skill2_qian;offsetX=0;lastTime=17133.3;zorder=1},,,,,,,
417435,417435,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=meilumeita_pifu_skill2;offsetX=0;lastTime=17133.3;zorder=-1},,,,,,,
417511,417511,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417521,417521,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417531,417531,,,,<0.2;0.2;0.3;0.3>,,<0;200;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417532,417532,,,,<0.2;0.2;0.3;0.3>,,<0;200;233.3;333.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417533,417533,,,,,,,,,,,,,,,<90>,,,,,,
417711,417711,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417721,417721,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
417731,417731,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;333.3;133.3;333.3;8533.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417732,417732,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;333.3;133.3;333.3;8533.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=25;interval=0},,,,,,,,,,,,,,
417733,417733,,,,,,,,,,,,,,,<90;809091;808292;808293>,,,,,,<{zorder=999999999;lastTime=20600;delay=0}>
417734,417734,,,,,,,,,,,,1,koudai_meilutanpf/hero_meilutanpf.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=False;aniName=skill2_qian;offsetX=0;lastTime=20600;zorder=1},,,,,,,
417735,417735,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=meilutan_pifu_skill2;offsetX=0;lastTime=20600;zorder=-1},,,,,,,
705111,1,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
705121,1,,,,<0.25;0.25;0.25;0.25>,,<0;300;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
705131,1,,,,<0.15;0.2;0.2;0.15;0.15;0.15>,,<0;300;300;300;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
705211,1,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
705221,1,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
709311,1,,,,<0.2;0.2;0.2;0.2;0.2>,,<0>,{beginT=0;endT=100;disy=10;disx=10;count=1;interval=0;isRepeat=true},,,,,,,,,,,,{lifeBar={show=true}},,
709321,1,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;130;130;130>,,,,,,,,,,,,,{lifeBar={show=true}},,
709331,1,,,,<0.15;0.2;0.2;0.15;0.15;0.15>,,<0;400>,{beginT=0;endT=100;disy=30;disx=20;count=1;interval=0;isRepeat=true},,,,,,,,,,,,,,
800311,800311,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{beginT=0;endT=100;disy=10;disx=10;count=1;interval=0;isRepeat=true},,,,,,,,,,,,{lifeBar={show=true}},,
800321,800321,,,,<0.25;0.25;0.25;0.25>,,<0;300;300;300>,,,,,,,,,,,,,{lifeBar={show=true}},,
800331,800331,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;50;100;150;200;250;300;350>,{beginT=0;endT=100;disy=30;disx=20;count=1;interval=0;isRepeat=true},,,,,,,,,,,,{lifeBar={show=true}},,
800339,800339,,,,<0.2>,,<0>,{isRepeat=True;endT=200;beginT=0;disy=30;count=1;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800340,800340,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;25;50;75;100;125;150;175>,{isRepeat=True;endT=200;beginT=0;disy=30;count=1;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800411,800411,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800421,800421,,,,<0.3;0.3;0.4>,,<0;350;450>,,,,,,,,,,,,,{lifeBar={show=True}},,
800431,800431,,,,<0.1;0.1;0.1;0.1;0.1>,,<0;400;400;400;400>,{isRepeat=True;endT=100;beginT=0;disy=30;count=1;disx=20;interval=0},,,,,,,,,,,,,,
800711,800711,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=15;count=1;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800721,800721,,,,<0.3;0.3;0.4>,,<0;350;450>,{isRepeat=True;endT=10;beginT=0;disy=15;count=1;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800732,800732,,,,<0.1;0.1;0.1;0.1;0.1>,,<0;400;400;400;400>,{isRepeat=True;endT=100;beginT=0;disy=15;count=1;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800733,800733,,,,<0.1;0.2;0.2>,,<0;350;350>,{isRepeat=True;endT=100;beginT=0;disy=15;count=1;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800741,800741,,,,,,,,,,,,,,,,,,,,,
800811,800811,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800821,800821,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800831,800831,,,,<0.15;0.2;0.2;0.15;0.15;0.15>,,<0;400;400;500;500;600>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800841,800841,,,,,,,,,,,,,,,,,,,,,
800911,800911,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800921,800921,,,,<0.5>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800922,800922,,,,<0.5>,,<0>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
800931,800931,,,,<0.1;0.1;0.1>,,<0;150;150>,{isRepeat=True;endT=100;beginT=0;disy=10;count=1;disx=10;interval=0},,,,,,,,,,,,,,
