VariableName,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc_cn,effectDesc_tw,effectDesc,effectDesc_my,effectDesc_in,effectDesc_th,effectDesc_en,effectDesc_ph
417008,4171,8,,,{1=15%},,,,,,,,
417009,4171,9,,,{10=15%;9=15%},,,,,,,,
417010,4171,10,,,{17=1000},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
417011,4171,11,,,{22=1500},,,,,,,,
417012,4171,12,,,{23=1500},,,,,,,,
417013,4171,13,,,{10=20%;9=20%},,,,,,,,
417014,4171,14,,,{28=10%;12=15%},,,,,,,,
417015,4171,15,,,{14=1500;25=1000},,,,,,,,
417016,4171,16,,,{17=1500;19=1000},,,,,,,,
417017,4171,17,,,{14=1000;21=1500},,,,,,,,
417018,4171,18,,,{1=20%;30=2000},,,,,,,,
417019,4171,19,,,{7=20%;8=20%},,,,,,,,
417020,4171,20,,,{10=30%;9=30%},,,,,,,,
417021,4171,21,,,{28=1500;12=2000},,,,,,,,
417022,4171,22,,,{14=1000;25=2000},,,,,,,,
417023,4171,23,,,{17=2000;19=2000},,,,,,,,
417024,4171,24,,,{15=2000;21=3000},,,,,,,,
700002,7001,2,,,{7=120;8=120},,,,,,,,
700003,7001,3,,,{24=300},,,,,,,,
700004,7001,4,,,{7=8%;8=8%},,,,,,,,
700005,7001,5,,,{1=8%},,,,,,,,
700006,7001,6,,,{7=8%;8=8%},,,,,,,,
700007,7001,7,,,{24=500},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
700008,7001,8,,,{1=15%},,,,,,,,
700009,7001,9,,,{7=15%;8=15%},,,,,,,,
700010,7001,10,,,{24=1000},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
700011,7001,11,,,{22=1500},,,,,,,,
700012,7001,12,,,{23=1500},,,,,,,,
700013,7001,13,,,{10=20%;9=20%},,,,,,,,
700014,7001,14,,,{28=10%;12=15%},,,,,,,,
700015,7001,15,,,{14=1500;25=1000},,,,,,,,
700016,7001,16,,,{17=1500;19=1000},,,,,,,,
700017,7001,17,,,{14=1000;21=1500},,,,,,,,
700018,7001,18,,,{1=20%;30=2000},,,,,,,,
700019,7001,19,,,{7=20%;8=20%},,,,,,,,
700020,7001,20,,,{10=30%;9=30%},,,,,,,,
700021,7001,21,,,{28=1500;12=2000},,,,,,,,
700022,7001,22,,,{14=1000;25=2000},,,,,,,,
700023,7001,23,,,{17=2000;19=2000},,,,,,,,
700024,7001,24,,,{15=2000;21=3000},,,,,,,,
701002,7011,2,,,{7=120;8=120},,,,,,,,
701003,7011,3,,,{24=300},,,,,,,,
701004,7011,4,,,{7=8%;8=8%},,,,,,,,
701005,7011,5,,,{1=8%},,,,,,,,
701006,7011,6,,,{7=8%;8=8%},,,,,,,,
701007,7011,7,,,{14=500},,,,,,,,
701008,7011,8,,,{1=15%},,,,,,,,
701009,7011,9,,,{7=15%;8=15%},,,,,,,,
701010,7011,10,,,{14=1000},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
701011,7011,11,,,{22=1500},,,,,,,,
701012,7011,12,,,{23=1500},,,,,,,,
701013,7011,13,,,{10=20%;9=20%},,,,,,,,
701014,7011,14,,,{28=10%;12=15%},,,,,,,,
701015,7011,15,,,{14=1500;25=1000},,,,,,,,
701016,7011,16,,,{17=1500;19=1000},,,,,,,,
701017,7011,17,,,{14=1000;21=1500},,,,,,,,
701018,7011,18,,,{1=20%;30=2000},,,,,,,,
701019,7011,19,,,{7=20%;8=20%},,,,,,,,
701020,7011,20,,,{10=30%;9=30%},,,,,,,,
701021,7011,21,,,{28=1500;12=2000},,,,,,,,
701022,7011,22,,,{14=1000;25=2000},,,,,,,,
701023,7011,23,,,{17=2000;19=2000},,,,,,,,
701024,7011,24,,,{15=2000;21=3000},,,,,,,,
704102,7041,2,,,{1=500},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
704103,7041,3,,,{25=300},,,,,,,,
704104,7041,4,,,{10=8%;9=8%},,,,,,,,
704105,7041,5,,,{1=8%},,,,,,,,
704106,7041,6,,,{7=8%;8=8%},,,,,,,,
704107,7041,7,,,{25=500},,,,,,,,
704108,7041,8,,,{1=15%},,,,,,,,
704109,7041,9,,,{10=15%;9=15%},,,,,,,,
704110,7041,10,,,{25=1000},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
704111,7041,11,,,{22=1500},,,,,,,,
704112,7041,12,,,{23=1500},,,,,,,,
704113,7041,13,,,{10=20%;9=20%},,,,,,,,
704114,7041,14,,,{28=10%;12=15%},,,,,,,,
704115,7041,15,,,{14=1500;25=1000},,,,,,,,
704116,7041,16,,,{17=1500;19=1000},,,,,,,,
704117,7041,17,,,{14=1000;21=1500},,,,,,,,
704118,7041,18,,,{1=20%;30=2000},,,,,,,,
704119,7041,19,,,{7=20%;8=20%},,,,,,,,
704120,7041,20,,,{10=30%;9=30%},,,,,,,,
704121,7041,21,,,{28=1500;12=2000},,,,,,,,
704122,7041,22,,,{14=1000;25=2000},,,,,,,,
704123,7041,23,,,{17=2000;19=2000},,,,,,,,
704124,7041,24,,,{15=2000;21=3000},,,,,,,,
705102,7051,2,,,{7=120;8=120},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
705103,7051,3,,,{24=300},,,,,,,,
705104,7051,4,,,{7=8%;8=8%},,,,,,,,
705105,7051,5,,,{1=8%},,,,,,,,
705106,7051,6,,,{7=8%;8=8%},,,,,,,,
705107,7051,7,,,{24=500},,,,,,,,
705108,7051,8,,,{1=15%},,,,,,,,
705109,7051,9,,,{7=15%;8=15%},,,,,,,,
705110,7051,10,,,{24=1000},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
705111,7051,11,,,{22=1500},,,,,,,,
705112,7051,12,,,{23=1500},,,,,,,,
705113,7051,13,,,{10=20%;9=20%},,,,,,,,
705114,7051,14,,,{28=10%;12=15%},,,,,,,,
705115,7051,15,,,{14=1500;25=1000},,,,,,,,
705116,7051,16,,,{17=1500;19=1000},,,,,,,,
705117,7051,17,,,{14=1000;21=1500},,,,,,,,
705118,7051,18,,,{1=20%;30=2000},,,,,,,,
705119,7051,19,,,{7=20%;8=20%},,,,,,,,
705120,7051,20,,,{10=30%;9=30%},,,,,,,,
705121,7051,21,,,{28=1500;12=2000},,,,,,,,
705122,7051,22,,,{14=1000;25=2000},,,,,,,,
705123,7051,23,,,{17=2000;19=2000},,,,,,,,
705124,7051,24,,,{15=2000;21=3000},,,,,,,,
900101,9001,,,,,,,\nMở khóa kỹ năng bị động tăng sát thương PVP,\nBuka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,\nBuka skill pasif untuk meningkatkan damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to increase PVP damage,\nI-unlock ang passive skill na nagpapataas ng PVP damage
900102,9002,,,,,,,,,,,,
900103,9003,,,,,,,,,,,,
410102,4101,2,,,{7=80;8=80},,,,,,,,
410103,4101,3,,,{24=200},,,,,,,,
410104,4101,4,,,{7=6%;8=6%},,,,,,,,
410105,4101,5,,,{1=6%},,,,,,,,
410106,4101,6,,,{10=6%;9=6%},,,,,,,,
410107,4101,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
410108,4101,8,,,{1=12%},,,,,,,,
410109,4101,9,,,{7=12%;8=12%},,,,,,,,
410110,4101,10,,,{90=800},,,,,,,,
410111,4101,11,,,{22=1200},,,,,,,,
410112,4101,12,,,{23=1200},,,,,,,,
410113,4101,13,,,{10=20%;9=20%},,,,,,,,
410114,4101,14,,,{28=10%;12=15%},,,,,,,,
410115,4101,15,,,{14=1500;25=1000},,,,,,,,
410116,4101,16,,,{17=1500;19=1000},,,,,,,,
410117,4101,17,,,{14=1000;21=1500},,,,,,,,
410118,4101,18,,,{1=20%;30=2000},,,,,,,,
410119,4101,19,,,{7=20%;8=20%},,,,,,,,
410120,4101,20,,,{10=30%;9=30%},,,,,,,,
410121,4101,21,,,{28=1500;12=2000},,,,,,,,
410122,4101,22,,,{14=1000;25=2000},,,,,,,,
410123,4101,23,,,{17=2000;19=2000},,,,,,,,
410124,4101,24,,,{15=2000;21=3000},,,,,,,,
362302,3623,2,,,{7=80;8=80},,,,,,,,
362303,3623,3,,,{24=200},,,,,,,,
362304,3623,4,,,{7=6%;8=6%},,,,,,,,
362305,3623,5,,,{1=6%},,,,,,,,
362306,3623,6,,,{10=6%;9=6%},,,,,,,,
362307,3623,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
362308,3623,8,,,{1=12%},,,,,,,,
362309,3623,9,,,{7=12%;8=12%},,,,,,,,
362310,3623,10,,,{90=800},,,,,,,,
362311,3623,11,,,{22=1200},,,,,,,,
362312,3623,12,,,{23=1200},,,,,,,,
362313,3623,13,,,{10=20%;9=20%},,,,,,,,
362314,3623,14,,,{28=10%;12=15%},,,,,,,,
362315,3623,15,,,{14=1500;25=1000},,,,,,,,
362316,3623,16,,,{17=1500;19=1000},,,,,,,,
362317,3623,17,,,{14=1000;21=1500},,,,,,,,
362318,3623,18,,,{1=20%;30=2000},,,,,,,,
362319,3623,19,,,{7=20%;8=20%},,,,,,,,
362320,3623,20,,,{10=30%;9=30%},,,,,,,,
362321,3623,21,,,{28=1500;12=2000},,,,,,,,
362322,3623,22,,,{14=1000;25=2000},,,,,,,,
362323,3623,23,,,{17=2000;19=2000},,,,,,,,
362324,3623,24,,,{15=2000;21=3000},,,,,,,,
402402,4024,2,,,{7=80;8=80},,,,,,,,
402403,4024,3,,,{24=200},,,,,,,,
402404,4024,4,,,{7=6%;8=6%},,,,,,,,
402405,4024,5,,,{1=6%},,,,,,,,
402406,4024,6,,,{10=6%;9=6%},,,,,,,,
402407,4024,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
402408,4024,8,,,{1=12%},,,,,,,,
402409,4024,9,,,{7=12%;8=12%},,,,,,,,
402410,4024,10,,,{90=800},,,,,,,,
402411,4024,11,,,{22=1200},,,,,,,,
402412,4024,12,,,{23=1200},,,,,,,,
402413,4024,13,,,{10=20%;9=20%},,,,,,,,
402414,4024,14,,,{28=10%;12=15%},,,,,,,,
402415,4024,15,,,{14=1500;25=1000},,,,,,,,
402416,4024,16,,,{17=1500;19=1000},,,,,,,,
402417,4024,17,,,{14=1000;21=1500},,,,,,,,
402418,4024,18,,,{1=20%;30=2000},,,,,,,,
402419,4024,19,,,{7=20%;8=20%},,,,,,,,
402420,4024,20,,,{10=30%;9=30%},,,,,,,,
402421,4024,21,,,{28=1500;12=2000},,,,,,,,
402422,4024,22,,,{14=1000;25=2000},,,,,,,,
402423,4024,23,,,{17=2000;19=2000},,,,,,,,
402424,4024,24,,,{15=2000;21=3000},,,,,,,,
412102,4121,2,,,{7=80;8=80},,,,,,,,
412103,4121,3,,,{24=200},,,,,,,,
412104,4121,4,,,{7=6%;8=6%},,,,,,,,
412105,4121,5,,,{1=6%},,,,,,,,
412106,4121,6,,,{10=6%;9=6%},,,,,,,,
412107,4121,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
412108,4121,8,,,{1=12%},,,,,,,,
412109,4121,9,,,{7=12%;8=12%},,,,,,,,
412110,4121,10,,,{90=800},,,,,,,,
412111,4121,11,,,{22=1200},,,,,,,,
412112,4121,12,,,{23=1200},,,,,,,,
412113,4121,13,,,{10=20%;9=20%},,,,,,,,
412114,4121,14,,,{28=10%;12=15%},,,,,,,,
412115,4121,15,,,{14=1500;25=1000},,,,,,,,
412116,4121,16,,,{17=1500;19=1000},,,,,,,,
412117,4121,17,,,{14=1000;21=1500},,,,,,,,
412118,4121,18,,,{1=20%;30=2000},,,,,,,,
412119,4121,19,,,{7=20%;8=20%},,,,,,,,
412120,4121,20,,,{10=30%;9=30%},,,,,,,,
412121,4121,21,,,{28=1500;12=2000},,,,,,,,
412122,4121,22,,,{14=1000;25=2000},,,,,,,,
412123,4121,23,,,{17=2000;19=2000},,,,,,,,
412124,4121,24,,,{15=2000;21=3000},,,,,,,,
411102,4111,2,,,{7=80;8=80},,,,,,,,
411103,4111,3,,,{24=200},,,,,,,,
411104,4111,4,,,{7=6%;8=6%},,,,,,,,
411105,4111,5,,,{1=6%},,,,,,,,
411106,4111,6,,,{10=6%;9=6%},,,,,,,,
411107,4111,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
411108,4111,8,,,{1=12%},,,,,,,,
411109,4111,9,,,{7=12%;8=12%},,,,,,,,
411110,4111,10,,,{90=800},,,,,,,,
411111,4111,11,,,{22=1200},,,,,,,,
411112,4111,12,,,{23=1200},,,,,,,,
411113,4111,13,,,{10=20%;9=20%},,,,,,,,
411114,4111,14,,,{28=10%;12=15%},,,,,,,,
411115,4111,15,,,{14=1500;25=1000},,,,,,,,
411116,4111,16,,,{17=1500;19=1000},,,,,,,,
411117,4111,17,,,{14=1000;21=1500},,,,,,,,
411118,4111,18,,,{1=20%;30=2000},,,,,,,,
411119,4111,19,,,{7=20%;8=20%},,,,,,,,
411120,4111,20,,,{10=30%;9=30%},,,,,,,,
411121,4111,21,,,{28=1500;12=2000},,,,,,,,
411122,4111,22,,,{14=1000;25=2000},,,,,,,,
411123,4111,23,,,{17=2000;19=2000},,,,,,,,
411124,4111,24,,,{15=2000;21=3000},,,,,,,,
703102,7031,2,,,{7=80;8=80},,,,,,,,
703103,7031,3,,,{24=200},,,,,,,,
703104,7031,4,,,{7=6%;8=6%},,,,,,,,
703105,7031,5,,,{1=6%},,,,,,,,
703106,7031,6,,,{10=6%;9=6%},,,,,,,,
703107,7031,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
703108,7031,8,,,{1=12%},,,,,,,,
703109,7031,9,,,{7=12%;8=12%},,,,,,,,
703110,7031,10,,,{90=800},,,,,,,,
703111,7031,11,,,{22=1200},,,,,,,,
703112,7031,12,,,{23=1200},,,,,,,,
703113,7031,13,,,{10=20%;9=20%},,,,,,,,
703114,7031,14,,,{28=10%;12=15%},,,,,,,,
703115,7031,15,,,{14=1500;25=1000},,,,,,,,
703116,7031,16,,,{17=1500;19=1000},,,,,,,,
703117,7031,17,,,{14=1000;21=1500},,,,,,,,
703118,7031,18,,,{1=20%;30=2000},,,,,,,,
703119,7031,19,,,{7=20%;8=20%},,,,,,,,
703120,7031,20,,,{10=30%;9=30%},,,,,,,,
703121,7031,21,,,{28=1500;12=2000},,,,,,,,
703122,7031,22,,,{14=1000;25=2000},,,,,,,,
703123,7031,23,,,{17=2000;19=2000},,,,,,,,
703124,7031,24,,,{15=2000;21=3000},,,,,,,,
702102,7021,2,,,{7=80;8=80},,,,,,,,
702103,7021,3,,,{24=200},,,,,,,,
702104,7021,4,,,{7=6%;8=6%},,,,,,,,
702105,7021,5,,,{1=6%},,,,,,,,
702106,7021,6,,,{10=6%;9=6%},,,,,,,,
702107,7021,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
702108,7021,8,,,{1=12%},,,,,,,,
702109,7021,9,,,{7=12%;8=12%},,,,,,,,
702110,7021,10,,,{90=800},,,,,,,,
702111,7021,11,,,{22=1200},,,,,,,,
702112,7021,12,,,{23=1200},,,,,,,,
702113,7021,13,,,{10=20%;9=20%},,,,,,,,
702114,7021,14,,,{28=10%;12=15%},,,,,,,,
702115,7021,15,,,{14=1500;25=1000},,,,,,,,
702116,7021,16,,,{17=1500;19=1000},,,,,,,,
702117,7021,17,,,{14=1000;21=1500},,,,,,,,
702118,7021,18,,,{1=20%;30=2000},,,,,,,,
702119,7021,19,,,{7=20%;8=20%},,,,,,,,
702120,7021,20,,,{10=30%;9=30%},,,,,,,,
702121,7021,21,,,{28=1500;12=2000},,,,,,,,
702122,7021,22,,,{14=1000;25=2000},,,,,,,,
702123,7021,23,,,{17=2000;19=2000},,,,,,,,
702124,7021,24,,,{15=2000;21=3000},,,,,,,,
700202,7002,2,,,{7=80;8=80},,,,,,,,
700203,7002,3,,,{24=200},,,,,,,,
700204,7002,4,,,{7=6%;8=6%},,,,,,,,
700205,7002,5,,,{1=6%},,,,,,,,
700206,7002,6,,,{10=6%;9=6%},,,,,,,,
700207,7002,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
700208,7002,8,,,{1=12%},,,,,,,,
700209,7002,9,,,{7=12%;8=12%},,,,,,,,
700210,7002,10,,,{90=800},,,,,,,,
700211,7002,11,,,{22=1200},,,,,,,,
700212,7002,12,,,{23=1200},,,,,,,,
700213,7002,13,,,{10=20%;9=20%},,,,,,,,
700214,7002,14,,,{28=10%;12=15%},,,,,,,,
700215,7002,15,,,{14=1500;25=1000},,,,,,,,
700216,7002,16,,,{17=1500;19=1000},,,,,,,,
700217,7002,17,,,{14=1000;21=1500},,,,,,,,
700218,7002,18,,,{1=20%;30=2000},,,,,,,,
700219,7002,19,,,{7=20%;8=20%},,,,,,,,
700220,7002,20,,,{10=30%;9=30%},,,,,,,,
700221,7002,21,,,{28=1500;12=2000},,,,,,,,
700222,7002,22,,,{14=1000;25=2000},,,,,,,,
700223,7002,23,,,{17=2000;19=2000},,,,,,,,
700224,7002,24,,,{15=2000;21=3000},,,,,,,,
700302,7003,2,,,{7=80;8=80},,,,,,,,
700303,7003,3,,,{24=200},,,,,,,,
700304,7003,4,,,{7=6%;8=6%},,,,,,,,
700305,7003,5,,,{1=6%},,,,,,,,
700306,7003,6,,,{10=6%;9=6%},,,,,,,,
700307,7003,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
700308,7003,8,,,{1=12%},,,,,,,,
700309,7003,9,,,{7=12%;8=12%},,,,,,,,
700310,7003,10,,,{90=800},,,,,,,,
700311,7003,11,,,{22=1200},,,,,,,,
700312,7003,12,,,{23=1200},,,,,,,,
700313,7003,13,,,{10=20%;9=20%},,,,,,,,
700314,7003,14,,,{28=10%;12=15%},,,,,,,,
700315,7003,15,,,{14=1500;25=1000},,,,,,,,
700316,7003,16,,,{17=1500;19=1000},,,,,,,,
700317,7003,17,,,{14=1000;21=1500},,,,,,,,
700318,7003,18,,,{1=20%;30=2000},,,,,,,,
700319,7003,19,,,{7=20%;8=20%},,,,,,,,
700320,7003,20,,,{10=30%;9=30%},,,,,,,,
700321,7003,21,,,{28=1500;12=2000},,,,,,,,
700322,7003,22,,,{14=1000;25=2000},,,,,,,,
700323,7003,23,,,{17=2000;19=2000},,,,,,,,
700324,7003,24,,,{15=2000;21=3000},,,,,,,,
402302,4023,2,,,{7=80;8=80},,,,,,,,
402303,4023,3,,,{24=200},,,,,,,,
402304,4023,4,,,{7=6%;8=6%},,,,,,,,
402305,4023,5,,,{1=6%},,,,,,,,
402306,4023,6,,,{10=6%;9=6%},,,,,,,,
402307,4023,7,,,{90=400},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,\nBuka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,\nBuka skill pasif untuk mengurangi damage PVP,\nปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,\nUnlock passive skill to reduce PVP damage,\nI-unlock ang passive skill na nagpapababa ng PVP damage
402308,4023,8,,,{1=12%},,,,,,,,
402309,4023,9,,,{7=12%;8=12%},,,,,,,,
402310,4023,10,,,{90=800},,,,,,,,
402311,4023,11,,,{22=1200},,,,,,,,
