VariableName,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_vn,storyNames_tw,storyNames_en,weatherTypeId
82278,80604,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82279,80604,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82280,80604,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82281,80605,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82282,80605,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82283,80605,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82284,80605,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82285,80605,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82286,80605,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82287,80605,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82288,80605,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82289,80605,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82290,80605,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82291,80605,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82292,80605,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82293,80606,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82294,80606,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82295,80606,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82296,80606,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82297,80606,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82298,80606,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82299,80606,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82300,80606,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82301,80606,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82302,80606,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82303,80606,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82304,80606,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82305,80611,,1,<293472;293472;293472;290793;290793;290793>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82306,80611,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82307,80611,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82308,80611,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82309,80611,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82310,80611,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82311,80611,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82312,80611,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82313,80611,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82314,80611,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82315,80611,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82316,80611,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82317,80612,,1,<290082;290082;290082;290082;290082;290082>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82318,80612,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82319,80612,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82320,80612,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82321,80612,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82322,80612,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82323,80612,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82324,80612,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82325,80612,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82326,80612,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82327,80612,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82328,80612,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82329,80613,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82330,80613,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82331,80613,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82332,80613,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82333,80613,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82334,80613,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82335,80613,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82336,80613,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82337,80613,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82338,80613,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82339,80613,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82340,80613,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82341,80614,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82342,80614,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82343,80614,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82344,80614,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82345,80614,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82346,80614,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82347,80614,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82348,80614,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82349,80614,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82350,80614,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82351,80614,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82352,80614,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82353,80615,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82354,80615,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82355,80615,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82356,80615,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82357,80615,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82358,80615,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82359,80615,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82360,80615,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82361,80615,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82362,80615,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82363,80615,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82364,80615,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82365,80616,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82366,80616,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82367,80616,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82368,80616,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82369,80616,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82370,80616,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82371,80616,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82372,80616,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82373,80616,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82374,80616,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82375,80616,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82376,80616,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82377,80621,,1,<293003;293003;293003;290712;290712;290712>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82378,80621,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82379,80621,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82380,80621,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82381,80621,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82382,80621,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82383,80621,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82384,80621,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82385,80621,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82386,80621,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82387,80621,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82388,80621,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82389,80622,,1,<293152;293152;293152;293152;293152;293152>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82390,80622,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82391,80622,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82392,80622,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82393,80622,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82394,80622,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82395,80622,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82396,80622,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82397,80622,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82398,80622,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82399,80622,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82400,80622,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82401,80623,,1,<290004;290004;290004;290044;306231;290044>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82402,80623,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82403,80623,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82404,80623,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82405,80623,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82406,80623,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82407,80623,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82408,80623,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82409,80623,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82410,80623,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82411,80623,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82412,80623,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82413,80624,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82414,80624,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82415,80624,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82416,80624,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82417,80624,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82418,80624,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82419,80624,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82420,80624,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82421,80624,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82422,80624,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82423,80624,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82424,80624,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82425,80625,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82426,80625,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82427,80625,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82428,80625,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82429,80625,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82430,80625,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82431,80625,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82432,80625,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82433,80625,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82434,80625,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82435,80625,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82436,80625,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82437,80626,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82438,80626,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82439,80626,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82440,80626,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82441,80626,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82442,80626,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82443,80626,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82444,80626,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82445,80626,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82446,80626,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82447,80626,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82448,80626,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82449,80631,,1,<293251;293251;293251;293251;306211;293251>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82450,80631,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82451,80631,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82452,80631,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82453,80631,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82454,80631,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82455,80631,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82456,80631,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82457,80631,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82458,80631,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82459,80631,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82460,80631,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82461,80632,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82462,80632,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82463,80632,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82464,80632,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82465,80632,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82466,80632,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82467,80632,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82468,80632,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82469,80632,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82470,80632,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82471,80632,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82472,80632,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82473,80633,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82474,80633,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82475,80633,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82476,80633,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82477,80633,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82478,80633,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82479,80633,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82480,80633,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82481,80633,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82482,80633,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82483,80633,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82484,80633,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82485,80634,,1,<291503;291503;291503;291503;291503;291503>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82486,80634,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82487,80634,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82488,80634,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82489,80634,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82490,80634,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82491,80634,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82492,80634,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82493,80634,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82494,80634,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82495,80634,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82496,80634,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82497,80635,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82498,80635,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82499,80635,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82500,80635,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82501,80635,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82502,80635,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82503,80635,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82504,80635,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82505,80635,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82506,80635,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82507,80635,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82508,80635,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82509,80636,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82510,80636,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82511,80636,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82512,80636,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82513,80636,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82514,80636,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82515,80636,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82516,80636,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82517,80636,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82518,80636,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82519,80636,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82520,80636,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82521,80641,,1,<293592;293592;293592;293181;293181;293181>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82522,80641,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82523,80641,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82524,80641,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82525,80641,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82526,80641,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82527,80641,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82528,80641,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82529,80641,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82530,80641,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82531,80641,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82532,80641,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82533,80642,,1,<291071;293152;291231;290701;291313;290572>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82534,80642,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82535,80642,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82536,80642,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82537,80642,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82538,80642,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82539,80642,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82540,80642,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82541,80642,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82542,80642,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82543,80642,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82544,80642,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82545,80643,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82546,80643,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82547,80643,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82548,80643,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82549,80643,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82550,80643,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82551,80643,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82552,80643,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82553,80643,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82554,80643,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82555,80643,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82556,80643,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82557,80644,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82558,80644,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82559,80644,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82560,80644,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82561,80644,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82562,80644,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82563,80644,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82564,80644,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82565,80644,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82566,80644,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82567,80644,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82568,80644,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82569,80645,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82570,80645,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82571,80645,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82572,80645,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82573,80645,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82574,80645,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82575,80645,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82576,80645,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82577,80645,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82578,80645,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82579,80645,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82580,80645,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82581,80646,,1,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82582,80646,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82583,80646,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82584,80646,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82585,80646,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82586,80646,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82587,80646,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82588,80646,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82589,80646,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82590,80646,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82591,80646,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82592,80646,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82593,80651,,1,<290712;291313;291893;290701;303331;290572>,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82594,80651,,2,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82595,80651,,3,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82596,80651,,4,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82597,80651,,5,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82598,80651,,6,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82599,80651,,7,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82600,80651,,8,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82601,80651,,9,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82602,80651,,10,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82603,80651,,11,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82604,80651,,12,,,,,,,,,,,,,stage/dg.csv,,,,,,,,
82605,80701,,1,<292073;292073;292073;292073;291841;292073>,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82606,80701,,2,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82607,80701,,3,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82608,80701,,4,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82609,80701,,5,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82610,80701,,6,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82611,80701,,7,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82612,80701,,8,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82613,80701,,9,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82614,80701,,10,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82615,80701,,11,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82616,80701,,12,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82617,80702,,1,<290552;290552;290552;290552;292033;290552>,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82618,80702,,2,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82619,80702,,3,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82620,80702,,4,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82621,80702,,5,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82622,80702,,6,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82623,80702,,7,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82624,80702,,8,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82625,80702,,9,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82626,80702,,10,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82627,80702,,11,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82628,80702,,12,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82629,80703,,1,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82630,80703,,2,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82631,80703,,3,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82632,80703,,4,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82633,80703,,5,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
82634,80703,,6,,,,,,,,,,,,,stage/xxdg.csv,,,,,,,,
