VariableName,type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title_cn,title_tw,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,desc_cn,desc_tw,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,jumpTo,languages
6012,6,53,53,3600,,,30,{rmb=30;gold=20000},,4,,,Guild Assistant,Trợ Thủ Bang Hội,Guild Assistant,ผู้ช่วยกิลด์,Asisten Guild,Katuwang ng Guild,Pembantu Guild,,,Receive stamina 3600 times,Nhận thể lực 3600 lần,Receive stamina 3600 times,รับพลังงาน 3600 ครั้ง,Menerima stamina 3600 kali,Tumanggap ng stamina ng 3600 beses,Menerima stamina 3600 kali,,
6013,6,53,53,7200,,,30,{rmb=30;gold=20000},,5,,,Guild Assistant,Trợ Thủ Bang Hội,Guild Assistant,ผู้ช่วยกิลด์,Asisten Guild,Katuwang ng Guild,Pembantu Guild,,,Receive stamina 7200 times,Nhận thể lực 7200 lần,Receive stamina 7200 times,รับพลังงาน 7200 ครั้ง,Menerima stamina 7200 kali,Tumanggap ng stamina ng 7200 beses,Menerima stamina 7200 kali,,
6014,6,55,55,100,,,10,{rmb=50;gold=20000},,,,,Guild Assistant,Trợ Thủ Bang Hội,Guild Assistant,ผู้ช่วยกิลด์,Asisten Guild,Katuwang ng Guild,Pembantu Guild,,,Accumulate diamond donations to guild 100 times,Tích lũy quyên góp kim cương cho bang hội 100 lần,Accumulate diamond donations to guild 100 times,สะสมการบริจาคเพชรให้กิลด์ 100 ครั้ง,Akumulasi donasi berlian ke guild 100 kali,Mag-ipon ng donasyon ng diyamante para sa guild ng 100 beses,Akumulasi donasi berlian ke guild 100 kali,union,
6015,6,55,55,500,,,20,{rmb=50;gold=20000},,2,,,Guild Assistant,Trợ Thủ Bang Hội,Guild Assistant,ผู้ช่วยกิลด์,Asisten Guild,Katuwang ng Guild,Pembantu Guild,,,Accumulate diamond donations to guild 500 times,Tích lũy quyên góp kim cương cho bang hội 500 lần,Accumulate diamond donations to guild 500 times,สะสมการบริจาคเพชรให้กิลด์ 500 ครั้ง,Akumulasi donasi berlian ke guild 500 kali,Mag-ipon ng donasyon ng diyamante para sa guild ng 500 beses,Akumulasi donasi berlian ke guild 500 kali,union,
6016,6,55,55,1000,,,30,{rmb=100;gold=20000},,3,,,Guild Diamond Red Packet,Bao Lì Xì Kim Cương Bang Hội,Guild Diamond Red Packet,อั่งเปาเพชรกิลด์,Paket Merah Berlian Guild,Pulaang Pakete ng Diamante sa Guild,Paket Merah Berlian Persatuan,,,Accumulate diamond donations to guild 1000 times,Tích lũy quyên góp kim cương cho bang hội 1000 lần,Accumulate diamond donations to guild 1000 times,สะสมการบริจาคเพชรให้กิลด์ 1000 ครั้ง,Akumulasi donasi berlian ke guild 1000 kali,Mag-ipon ng donasyon ng diyamante para sa guild ng 1000 beses,Akumulasi donasi berlian ke guild 1000 kali,union,
6017,6,55,55,2000,,,30,{rmb=100;gold=20000},,4,,,Guild Diamond Red Packet,Bao Lì Xì Kim Cương Bang Hội,Guild Diamond Red Packet,อั่งเปาเพชรกิลด์,Paket Merah Berlian Guild,Pulaang Pakete ng Diamante sa Guild,Paket Merah Berlian Persatuan,,,Accumulate diamond donations to guild 2000 times,Tích lũy quyên góp kim cương cho bang hội 2000 lần,Accumulate diamond donations to guild 2000 times,สะสมการบริจาคเพชรให้กิลด์ 2000 ครั้ง,Akumulasi donasi berlian ke guild 2000 kali,Mag-ipon ng donasyon ng diyamante para sa guild ng 2000 beses,Akumulasi donasi berlian ke guild 2000 kali,union,
6018,6,57,57,20,,,20,{rmb=30;gold=20000},,2,,,Guild Diamond Red Packet,Bao Lì Xì Kim Cương Bang Hội,Guild Diamond Red Packet,อั่งเปาเพชรกิลด์,Paket Merah Berlian Guild,Pulaang Pakete ng Diamante sa Guild,Paket Merah Berlian Persatuan,,,Accumulate diamond red envelopes received in guild 20 times,Tích lũy nhận lì xì kim cương trong bang hội 20 lần,Accumulate diamond red envelopes received in guild 20 times,สะสมการได้รับซองแดงเพชรในกิลด์ 20 ครั้ง,Akumulasi menerima amplop merah berlian di guild 20 kali,Mag-ipon ng natanggap na red envelope ng diyamante sa guild ng 20 beses,Akumulasi menerima amplop merah berlian di guild 20 kali,union,
6019,6,57,57,50,,,30,{rmb=30;gold=20000},,3,,,Guild Diamond Red Packet,Bao Lì Xì Kim Cương Bang Hội,Guild Diamond Red Packet,อั่งเปาเพชรกิลด์,Paket Merah Berlian Guild,Pulaang Pakete ng Diamante sa Guild,Paket Merah Berlian Persatuan,,,Accumulate diamond red envelopes received in guild 50 times,Tích lũy nhận lì xì kim cương trong bang hội 50 lần,Accumulate diamond red envelopes received in guild 50 times,สะสมการได้รับซองแดงเพชรในกิลด์ 50 ครั้ง,Akumulasi menerima amplop merah berlian di guild 50 kali,Mag-ipon ng natanggap na red envelope ng diyamante sa guild ng 50 beses,Akumulasi menerima amplop merah berlian di guild 50 kali,union,
6020,6,57,57,100,,,30,{rmb=30;gold=20000},,4,,,Guild Diamond Red Packet,Bao Lì Xì Kim Cương Bang Hội,Guild Diamond Red Packet,อั่งเปาเพชรกิลด์,Paket Merah Berlian Guild,Pulaang Pakete ng Diamante sa Guild,Paket Merah Berlian Persatuan,,,Accumulate diamond red envelopes received in guild 100 times,Tích lũy nhận lì xì kim cương trong bang hội 100 lần,Accumulate diamond red envelopes received in guild 100 times,สะสมการได้รับซองแดงเพชรในกิลด์ 100 ครั้ง,Akumulasi menerima amplop merah berlian di guild 100 kali,Mag-ipon ng natanggap na red envelope ng diyamante sa guild ng 100 beses,Akumulasi menerima amplop merah berlian di guild 100 kali,union,
6021,6,57,57,200,,,50,{rmb=50;gold=20000},,5,,,Create Miracles,Ra Tay Tạo Kỳ Tích,Create Miracles,สร้างปาฏิหาริย์,Menciptakan Keajaiban,Lumikha ng Himala,Cipta Keajaiban,,,Accumulate diamond red envelopes received in guild 200 times,Tích lũy nhận lì xì kim cương trong bang hội 200 lần,Accumulate diamond red envelopes received in guild 200 times,สะสมการได้รับซองแดงเพชรในกิลด์ 200 ครั้ง,Akumulasi menerima amplop merah berlian di guild 200 kali,Mag-ipon ng natanggap na red envelope ng diyamante sa guild ng 200 beses,Akumulasi menerima amplop merah berlian di guild 200 kali,union,
6022,6,57,57,500,,,50,{rmb=50;gold=20000},,6,,,Golden Twin Eggs,Trứng Đôi Vàng,Golden Twin Eggs,ไข่ทองคู่,Telur Emas Kembar,Gintong Kambal na Itlog,Telur Kembar Emas,,,Accumulate diamond red envelopes received in guild 500 times,Tích lũy nhận lì xì kim cương trong bang hội 500 lần,Accumulate diamond red envelopes received in guild 500 times,สะสมการได้รับซองแดงเพชรในกิลด์ 500 ครั้ง,Akumulasi menerima amplop merah berlian di guild 500 kali,Mag-ipon ng natanggap na red envelope ng diyamante sa guild ng 500 beses,Akumulasi menerima amplop merah berlian di guild 500 kali,union,
7001,7,59,59,50,,,50,{2511=1;rmb=1000},,,,,Hat-Trick,Cú Hat-Trick,Hat-Trick,แฮตทริก,Hat-Trick,Hat-Trick,Hat-Trick,,,Accumulate 10 diamond spins 50 times,Tích lũy quay 10 lần kim cương 50 lần,Accumulate 10 diamond spins 50 times,สะสมการหมุนเพชร 10 ครั้ง 50 ครั้ง,Mengumpulkan 10 putaran berlian 50 kali,Mag-ipon ng 10 beses na diamond spins ng 50 beses,Akumulasi 10 putaran berlian 50 kali,,
7002,7,73,73,10,,,50,{2512=1;rmb=500},,,,,"My Home, My Mine",Nhà Tôi Mở Mỏ,"My Home, My Mine",บ้านฉันมีเหมือง,"Rumahku, Tambangku","Akin ang Bahay, Akin ang Mina","Rumah Saya, Lombong Saya",,,Accumulate 10 consecutive diamond spins obtaining 2 S-tier heroes simultaneously 10 times,Tích lũy 10 lần quay 10 liên tiếp bằng kim cương thu được đồng thời 2 tướng S — 10 lần,Accumulate 10 consecutive diamond spins obtaining 2 S-tier heroes simultaneously 10 times,สะสมการหมุนเพชร 10 ครั้งติดต่อกันได้รับฮีโร่ระดับ S พร้อมกัน 2 ตัว 10 ครั้ง,Mengumpulkan 10 putaran berlian berturut-turut dengan 2 pahlawan S sekaligus 10 kali,Mag-ipon ng 10 sunod-sunod na diamond spins na nakakuha ng 2 S-tier heroes ng 10 beses,Akumulasi 10 putaran berlian berturut-turut dengan 2 pahlawan S sekaligus 10 kali,,
7003,7,74,74,3,,,50,{2513=1;rmb=800},,,,,Treasure Hunting Passion,Đam Mê Săn Báu,Treasure Hunting Passion,คลั่งล่าสมบัติ,Gairah Berburu Harta,Ligaya sa Panghuhuli ng Kayamanan,Kegilaan Memburu Harta,,,Accumulate 3 consecutive diamond spins obtaining 3 S-tier heroes simultaneously,Tích lũy 3 lần quay 10 liên tiếp bằng kim cương thu được đồng thời 3 tướng S,Accumulate 3 consecutive diamond spins obtaining 3 S-tier heroes simultaneously,สะสมการหมุนเพชร 3 ครั้งติดต่อกันได้รับฮีโร่ระดับ S พร้อมกัน 3 ตัว,Mengumpulkan 3 putaran berlian berturut-turut dengan 3 pahlawan S sekaligus,Mag-ipon ng 3 sunod-sunod na diamond spins na nakakuha ng 3 S-tier heroes,Akumulasi 3 putaran berlian berturut-turut dengan 3 pahlawan S sekaligus,,
7004,7,63,63,1000,,,50,{2514=1;rmb=350},,,,,Shopping Maniac,Cuồng Mua Sắm,Shopping Maniac,ช้อปกระหน่ำ,Gila Belanja,Lukoy sa Pamimili,Gila Membeli-belah,,,Accumulate 1000 consecutive gold spins,Tích lũy quay 10 liên tiếp bằng vàng 1000 lần,Accumulate 1000 consecutive gold spins,สะสมการหมุนทอง 10 ครั้งติดต่อกัน 1000 ครั้ง,Mengumpulkan 1000 putaran emas berturut-turut,Mag-ipon ng 1000 sunod-sunod na gold spins,Akumulasi 1000 putaran emas berturut-turut,,
7005,7,61,61,200,,,50,{rmb=1000},,,,,Title Collector,Sưu Tập Danh Hiệu,Title Collector,นักสะสมฉายา,Kolektor Gelar,Tagakolekta ng Titulo,Pengumpul Gelaran,,,Accumulate 200 five consecutive soul summon spins,Tích lũy quay 5 liên tiếp triệu hồi linh hồn 200 lần,Accumulate 200 five consecutive soul summon spins,สะสมการหมุน 5 ครั้งติดต่อกันเรียกวิญญาณ 200 ครั้ง,Mengumpulkan 200 putaran 5 kali berturut-turut untuk memanggil jiwa,Mag-ipon ng 200 beses na 5 sunod-sunod na soul summon spins,Akumulasi 200 putaran 5 kali berturut-turut untuk memanggil jiwa,,
7006,7,62,62,1000,,,50,{rmb=200},,,,,Skin Collector,Sưu Tập Hình Tượng,Skin Collector,นักสะสมสกิน,Kolektor Tampilan,Tagakolekta ng Hitsura,Pengumpul Penampilan,,,Any store refresh 1000 times,Bất kỳ cửa hàng nào làm mới 1000 lần,Any store refresh 1000 times,ร้านค้าใดก็ได้รีเฟรช 1000 ครั้ง,Toko mana saja di-refresh 1000 kali,Anumang tindahan na nag-refresh ng 1000 beses,Toko mana saja di-refresh 1000 kali,,
7007,7,64,64,40,,,50,{rmb=500},,,,,Title Collector,Sưu tập danh hiệu,Title Collector,นักสะสมฉายา,Kolektor Gelar,Tagakolekta ng Titulo,Pengumpul Gelaran,,,Accumulate 40 titles obtained,Tích lũy đạt được 40 danh hiệu,Accumulate 40 titles obtained,สะสมการได้รับ 40 คำสรรเสริญ,Mengumpulkan 40 gelar,Mag-ipon ng 40 titulo na nakuha,Akumulasi 40 gelar didapatkan,,
7008,7,65,65,10,,,50,{rmb=200},,,,,Skin Collector,Sưu tập hình tượng,Skin Collector,นักสะสมสกิน,Kolektor Tampilan,Tagakolekta ng Hitsura,Pengumpul Penampilan,,,Accumulate unlocking 10 avatar styles,Tích lũy mở khóa 10 kiểu hình tượng,Accumulate unlocking 10 avatar styles,สะสมการปลดล็อกแบบรูปโปรไฟล์ 10 แบบ,Mengumpulkan membuka 10 gaya avatar,Mag-ipon ng pag-unlock ng 10 istilo ng avatar,Akumulasi membuka 10 gaya avatar,,
7009,7,66,66,10,,,50,{rmb=200},,,,,Avatar Frame Collector,Sưu tập khung avatar,Avatar Frame Collector,นักสะสมกรอบอวาตาร์,Kolektor Bingkai Avatar,Tagakolekta ng Avatar Frame,Pengumpul Bingkai Avatar,,,Accumulate unlocking 10 avatar frames,Tích lũy mở khóa 10 khung avatar,Accumulate unlocking 10 avatar frames,สะสมการปลดล็อกกรอบรูปโปรไฟล์ 10 กรอบ,Mengumpulkan membuka 10 bingkai avatar,Mag-ipon ng pag-unlock ng 10 frame ng avatar,Akumulasi membuka 10 bingkai avatar,,
7010,7,67,67,250,,,50,{rmb=200},,,,,Avatar Collector,Sưu tập ảnh đại diện,Avatar Collector,นักสะสมอวาตาร์,Kolektor Avatar,Tagakolekta ng Avatar,Pengumpul Avatar,,,Accumulate unlocking 250 avatar frames,Tích lũy mở khóa 250 khung avatar,Accumulate unlocking 250 avatar frames,สะสมการปลดล็อกกรอบรูปโปรไฟล์ 250 กรอบ,Mengumpulkan membuka 250 bingkai avatar,Mag-ipon ng pag-unlock ng 250 frame ng avatar,Akumulasi membuka 250 bingkai avatar,,
7011,7,68,68,3000,,,50,{rmb=100},,,,,Wake Up! Your Stamina Is Full!,"Tỉnh dậy đi, thể lực của bạn đầy rồi!",Wake Up! Your Stamina Is Full!,ตื่นได้แล้ว! พลังงานคุณเต็มแล้ว!,Bangun! Staminamu Penuh na!,Gising! Buo na ang Stamina mo!,Bangun! Tenaga Anda Sudah Penuh!,,,Stamina reaches 3000,Thể lực đạt đến 3000,Stamina reaches 3000,พลังงานถึง 3000,Stamina mencapai 3000,Naabot ang 3000 stamina,Stamina mencapai 3000,,
7012,7,69,69,50,,,50,{rmb=100},,,,,Mailbox Overload,Hộp thư chồng chất,Mailbox Overload,กล่องจดหมายล้น,Surat Menumpuk,Sobrang Inbox,Peti Masuk Penuh,,,Mailbox contains 50 mails,Hộp thư chứa đầy 50 thư,Mailbox contains 50 mails,กล่องจดหมายมีจดหมาย 50 ฉบับ,Kotak surat berisi 50 surat,Mayroong 50 sulat sa mailbox,Kotak surat berisi 50 surat,,
7015,7,71,71,1000,,,50,{2515=1;rmb=100},,,,,Office Worker,Nhân viên công sở,Office Worker,พนักงานออฟฟิศ,Karyawan Kantoran,Empleyado ng Opisina,Pekerja Pejabat,,,Accumulate 1000 world channel chat messages,Tích lũy phát ngôn 1000 lần ở kênh Thế Giới,Accumulate 1000 world channel chat messages,สะสมการพูด 1000 ครั้งในแชแนลโลก,Mengumpulkan 1000 pesan di channel Dunia,Mag-ipon ng 1000 na world channel chat messages,Akumulasi 1000 pesan di channel Dunia,,
7016,7,75,75,150,,,50,{rmb=250},,,,,Dragon King Has Arrived!,Long Vương đã đến!,Dragon King Has Arrived!,ราชามังกรมาแล้ว!,Raja Naga Telah Tiba!,Dumating na ang Hari ng Dragon!,Raja Naga Telah Tiba!,,,Accumulate 150 days with activity level 100,Tích lũy 150 ngày có độ hoạt động đạt 100,Accumulate 150 days with activity level 100,สะสม 150 วันที่มีระดับกิจกรรม 100,Mengumpulkan 150 hari dengan tingkat aktivitas 100,Mag-ipon ng 150 araw na may activity level 100,Akumulasi 150 hari dengan tingkat aktivitas 100,,
7017,7,76,76,5000,,,50,{rmb=300},,,,,Treasure from the Deep Mountain,Báu vật đến từ núi sâu,Treasure from the Deep Mountain,สมบัติจากภูเขาลึก,Harta dari Pegunungan Dalam,Yaman mula sa Kaibuturan ng Bundok,Harta dari Gunung Dalam,,,Accumulate 5000 diamond spins on Battle Scroll,Tích lũy quay Chiến Văn bằng kim cương 5000 lần,Accumulate 5000 diamond spins on Battle Scroll,สะสมการหมุนแผ่นศึกด้วยเพชร 5000 ครั้ง,Mengumpulkan 5000 putaran berlian pada Battle Scroll,Mag-ipon ng 5000 diamond spins sa Battle Scroll,Akumulasi 5000 putaran berlian pada Battle Scroll,,
7021,7,91,101,1,334,,50,{rmb=200;2033=1},,,,,Divine Power Returns,Thần uy tái thế,Divine Power Returns,พลังเทพกลับมาแล้ว,Kekuatan Ilahi Telah Kembali,Bumalik ang Banal na Lakas,Kekuatan Ilahi Kembali,,,First time obtaining hero – Divine Might · Kakashi,Lần đầu tiên nhận được anh hùng – Thần Uy · Kakashi,First time obtaining hero – Divine Might · Kakashi,ครั้งแรกที่ได้รับฮีโร่ – พลังเทพ · Kakashi,Pertama kali mendapatkan pahlawan – Kekuatan Ilahi · Kakashi,Unang beses na nakuha ang bayani – Divine Might · Kakashi,Pertama kali mendapatkan pahlawan – Kekuatan Ilahi · Kakashi,,
