VariableName,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
700123,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700131,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700132,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700133,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700151,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700152,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700153,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700161,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700162,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700163,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700171,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700172,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700173,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700191,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700192,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700221,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700222,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700231,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700232,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700241,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700242,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700261,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700262,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700263,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700264,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700271,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700272,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700273,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700281,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700282,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700283,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700301,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700302,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700303,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700331,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700332,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700333,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700341,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700351,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700352,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700371,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700372,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700381,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700382,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700391,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700392,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700393,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700394,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700401,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700402,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700451,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700452,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700461,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700462,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700463,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700464,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700471,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700472,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700481,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700482,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700491,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700492,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700493,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700501,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700502,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700503,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700541,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700542,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700551,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700552,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700571,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700572,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700574,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700591,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700592,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700593,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700601,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700602,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700603,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700631,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700641,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700691,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700692,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700701,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700711,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700712,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700721,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700731,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700741,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700751,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700752,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700753,,44,Gru,103,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700761,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700771,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700781,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700782,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700783,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700791,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700792,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700793,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700801,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700802,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700803,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700861,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700862,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700863,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700881,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700882,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700883,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700884,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700891,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700892,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700893,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701031,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701032,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701071,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701081,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701082,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701171,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701172,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701221,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701231,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701241,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701251,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701252,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701253,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701261,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701271,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701291,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701292,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701293,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701301,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701302,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701303,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701311,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701312,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701313,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701314,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701351,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701352,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701353,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701391,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701392,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701393,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701394,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701396,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701421,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701422,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701423,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701441,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701442,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701443,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701501,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701502,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701503,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701611,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701612,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701771,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701801,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701802,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701811,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701812,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701813,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701841,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701851,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701852,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701853,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701861,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701862,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701863,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701891,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701892,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701893,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701901,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701902,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701903,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701911,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701921,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701931,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701941,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701951,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701961,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701971,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701981,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701982,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
701991,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702011,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702012,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702013,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702031,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702032,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702033,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702071,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702072,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702073,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702231,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702232,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702233,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702241,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702242,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702271,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702272,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702301,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702302,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702303,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702351,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702361,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
702381,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
