VariableName,vip,taskParam,huodongID,award,taskType,taskSpecialParam,desc,desc_vn
11562,,2000,10096,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11563,,4000,10096,{6817=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11564,,7000,10096,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11565,,10000,10096,{6817=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11566,,14000,10096,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11567,,18000,10096,{6817=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11568,,22000,10096,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11569,,25000,10096,{6817=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11570,,30000,10096,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11571,,40000,10096,{6817=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11580,,300,10097,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11581,,1000,10097,{5000=15;22131=10;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11582,,2000,10097,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11583,,4000,10097,{5000=15;22131=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11584,,7000,10097,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11585,,10000,10097,{5000=15;22131=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11586,,14000,10097,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11587,,18000,10097,{5000=20;22131=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11588,,22000,10097,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11589,,25000,10097,{5000=30;22131=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11590,,30000,10097,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11591,,40000,10097,{5000=50;22131=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11600,,300,10098,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11601,,1000,10098,{5000=15;6818=10;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11602,,2000,10098,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11603,,4000,10098,{5000=15;6818=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11604,,7000,10098,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11605,,10000,10098,{5000=15;6818=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11606,,14000,10098,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11607,,18000,10098,{5000=20;6818=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11608,,22000,10098,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11609,,25000,10098,{5000=30;6818=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11610,,30000,10098,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11611,,40000,10098,{5000=50;6818=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11620,,60,10099,{rmb=30;gold=60000},22,,Top up 60 Diamond.,Top up 60 Diamond.
11621,,300,10099,{rmb=50;gold=60000},22,,Top up 300 Diamond.,Top up 300 Diamond.
11622,,600,10099,{rmb=60;gold=60000},22,,Top up 600 Diamond.,Top up 600 Diamond.
11623,,980,10099,{rmb=75;gold=80000},22,,Top up 980 Diamond.,Top up 980 Diamond.
11624,,1980,10099,{rmb=200;gold=80000},22,,Top up 1980 Diamond.,Top up 1980 Diamond.
11625,,3280,10099,{rmb=250;gold=100000},22,,Top up 3280 Diamond.,Top up 3280 Diamond.
11626,,6480,10099,{rmb=500;gold=100000},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
11627,,9680,10099,{rmb=500;gold=120000},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
11628,,12000,10099,{rmb=625;gold=120000},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
11629,,15000,10099,{rmb=625;gold=150000},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
11630,,20000,10099,{rmb=1000;gold=200000},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
11631,,25000,10099,{rmb=1000;gold=300000},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
11632,,30000,10099,{rmb=1000;gold=300000},22,,Top up 30000 Diamond.,Top up 30000 Diamond.
20001,,25,20001,{rmb=10;gold=2000},1,,Character reaches level 25.,Character reaches level 25.
20002,,10102,20001,{rmb=10;gold=2000},2,,Complete chapter 1 stage 2.,Complete chapter 1 stage 2.
20003,,5,20001,{rmb=10;gold=2000},3,,Own 5 random ninja characters.,Own 5 random ninja characters.
20004,,7,20001,{rmb=10;gold=2000},5,,Achieve VIP 7.,Achieve VIP 7.
20005,,10000,20001,{rmb=10;gold=2000},6,,"Combat power reaches 10,000.","Combat power reaches 10,000."
20006,,,20001,{rmb=10;gold=2000},9,{5=3},Own 5 A-level ninjas.,Own 5 A-level ninjas.
20007,,,20001,{rmb=10;gold=2000},10,{2=4},Own 2 4-star ninjas.,Own 2 4-star ninjas.
20008,,,20001,{rmb=10;gold=2000},11,{1=3},Own 1 green jewelry.,Own 1 green jewelry.
20011,,,20011,{rmb=10;gold=2000},12,{1=2},Own a 2-star jewelry.,Own a 2-star jewelry.
20012,,1,20011,{rmb=10;gold=2000},13,,Activate Miao Hua Zhong Zi.,Activate Miao Hua Zhong Zi.
20013,,,20011,{rmb=10;gold=2000},15,,Log in today.,Log in today.
20014,,2,20011,{rmb=10;gold=2000},17,,Logged in 2 days.,Logged in 2 days.
20015,,2,20011,{rmb=10;gold=2000},18,,Collected a total of 2 treasures.,Collected a total of 2 treasures.
20016,,10000,20011,{rmb=10;gold=2000},19,,"Received a total of 10,000 Dong.","Received a total of 10,000 Dong."
20017,,10000,20011,{rmb=10;gold=2000},20,,"Spent a total of 10,000 Dong.","Spent a total of 10,000 Dong."
20018,,500,20011,{rmb=10;gold=2000},21,,Spend 500 Diamond in ​​savings.,Spend 500 Diamond in ​​savings.
20019,,500,20011,{rmb=10;gold=2000},22,,Top up 500 Diamond.,Top up 500 Diamond.
20020,,2,20011,{rmb=10;gold=2000},26,,Total energy purchase 2 times.,Total energy purchase 2 times.
20021,,2,20021,{rmb=10;gold=2000},29,,Total normal challenge 2 times.,Total normal challenge 2 times.
20022,,1,20021,{rmb=10;gold=2000},30,,Total difficult challenge 1 time.,Total difficult challenge 1 time.
20023,,1,20021,{rmb=10;gold=2000},31,,Total nightmare challenge 1 time.,Total nightmare challenge 1 time.
20024,,2,20021,{rmb=10;gold=2000},32,,Total complete 2 daily challenges.,Total complete 2 daily challenges.
20025,,2,20021,{rmb=10;gold=2000},33,,Total complete 2 any challenges.,Total complete 2 any challenges.
20026,,10,20021,{rmb=10;gold=2000},34,,Upgrade any character's skills 10 times.,Upgrade any character's skills 10 times.
20027,,5,20021,{rmb=10;gold=2000},35,,Total character advancement 5 times.,Total character advancement 5 times.
20028,,5,20021,{rmb=10;gold=2000},36,,Total character level up 5 times.,Total character level up 5 times.
20029,,5,20021,{rmb=10;gold=2000},37,,Total star level up 5 times.,Total star level up 5 times.
20030,,5,20021,{rmb=10;gold=2000},38,,Total power enhancement for 5 jewelry.,Total power enhancement for 5 jewelry.
20031,,2,20031,{rmb=10;gold=2000},39,,Total breakthrough 2 times for 2 jewelry.,Total breakthrough 2 times for 2 jewelry.
20032,,2,20031,{rmb=10;gold=2000},40,,Total star level up 2 times for 2 jewelry.,Total star level up 2 times for 2 jewelry.
20033,,5,20031,{rmb=10;gold=2000},41,,Participate in the arena 5 times.,Participate in the arena 5 times.
20034,,20,20031,{rmb=10;gold=2000},43,,Achieve 20 points in the arena.,Achieve 20 points in the arena.
20035,,10,20031,{rmb=10;gold=2000},44,,Reach rank 10 in the arena.,Reach rank 10 in the arena.
20036,,2,20031,{rmb=10;gold=2000},46,,Make 2 consecutive draws of Diamond 10 cards.,Make 2 consecutive draws of Diamond 10 cards.
20037,,2,20031,{rmb=10;gold=2000},47,,Make 2 single draws of Diamond cards.,Make 2 single draws of Diamond cards.
20038,,10,20031,{rmb=10;gold=2000},48,,Draw 2 consecutive 10 Bronze cards.,Draw 2 consecutive 10 Bronze cards.
20039,,2,20031,{rmb=10;gold=2000},49,,Draw 2 single Bronze cards.,Draw 2 single Bronze cards.
20040,,5,20031,{rmb=10;gold=2000},50,,Draw 5 Diamond cards.,Draw 5 Diamond cards.
20041,,5,20041,{rmb=10;gold=2000},51,,Draw 5 Bronze cards.,Draw 5 Bronze cards.
20042,,5,20041,{rmb=10;gold=2000},52,,Draw 5 Jewelry cards.,Draw 5 Jewelry cards.
20043,,2,20041,{rmb=10;gold=2000},53,,Draw 2 consecutive 10 Jewelry cards.,Draw 2 consecutive 10 Jewelry cards.
20044,,2,20041,{rmb=10;gold=2000},54,,Draw 2 single Jewelry cards.,Draw 2 single Jewelry cards.
20045,,3,20041,{rmb=10;gold=2000},55,,Contribute 3 times to the Guild.,Contribute 3 times to the Guild.
20046,,2,20041,{rmb=10;gold=2000},57,,Give out 2 Lucky Money to the Guild.,Give out 2 Lucky Money to the Guild.
20047,,2,20041,{rmb=10;gold=2000},58,,Get 2 Lucky Money from the Guild.,Get 2 Lucky Money from the Guild.
20048,,1,20041,{rmb=10;gold=2000},59,,Participate in a Guild stage once.,Participate in a Guild stage once.
20049,,2,20041,{rmb=10;gold=2000},60,,Complete 2 rooms in Anbu special training.,Complete 2 rooms in Anbu special training.
20050,,6,20041,{rmb=10;gold=2000},61,,Open 6 Anbu special training chests.,Open 6 Anbu special training chests.
20051,,100,20051,{rmb=10;gold=2000},62,,Get 100 points in Anbu special training in a day.,Get 100 points in Anbu special training in a day.
20052,,300,20051,{rmb=10;gold=2000},63,,Get 300 points in Anbu special training.,Get 300 points in Anbu special training.
20053,,2,20051,{rmb=11;gold=2000},64,,Clear a total of 2 floors in the random challenge tower.,Clear a total of 2 floors in the random challenge tower.
20054,,3,20051,{rmb=12;gold=2000},66,,Participate in virtual challenges and win 3 times.,Participate in virtual challenges and win 3 times.
20055,,3,20051,{rmb=13;gold=2000},67,,Clear a maximum of 3 floors in the random challenge tower.,Clear a maximum of 3 floors in the random challenge tower.
20056,,3,20051,{rmb=14;gold=2000},70,,Complete daily quests 3 times.,Complete daily quests 3 times.
20057,,3,20051,{rmb=10;gold=2000},83,,Upgrade exploration mascot 3 times.,Upgrade exploration mascot 3 times.
20058,,3,20051,{rmb=10;gold=2000},84,,Activate/evolve exploration mascot 3 times.,Activate/evolve exploration mascot 3 times.
20061,,3,20061,{rmb=10;gold=2000},85,,Complete delivery quests 3 times.,Complete delivery quests 3 times.
20062,,,20061,{rmb=10;gold=2000},86,{4=3},Complete S-grade or higher delivery quests 3 times.,Complete S-grade or higher delivery quests 3 times.
20063,,3,20061,{rmb=10;gold=2000},87,,Enhance equipment power 3 times.,Enhance equipment power 3 times.
20064,,3,20061,{rmb=10;gold=2000},88,,Breakthrough equipment 3 times.,Breakthrough equipment 3 times.
20065,,20,20061,{rmb=10;gold=2000},89,,Do 20 cultivations.,Do 20 cultivations.
20066,,10,20061,{rmb=10;gold=2000},90,,Upgrade through growth value 10 times.,Upgrade through growth value 10 times.
20067,,10,20061,{rmb=10;gold=2000},91,,Upgrade through advanced growth value 10 times.,Upgrade through advanced growth value 10 times.
20068,,3,20061,{rmb=10;gold=2000},92,,Upgrade potential 3 times.,Upgrade potential 3 times.
20069,,10,20061,{rmb=10;gold=2000},95,,Draw Diamond card 10 times in limited event.,Draw Diamond card 10 times in limited event.
20070,,3,20061,{rmb=10;gold=2000},96,,Draw Diamond card and draw limited card 3 times.,Draw Diamond card and draw limited card 3 times.
20080,,1,20080,{502=1;gold=100000;930=10;rmb=60},22,,Recharge 1 Diamond.,Recharge 1 Diamond.
20090,,300,20090,{gold=60000;930=10;5000=10},21,,Spend accumulated 300 Diamond.,Spend accumulated 300 Diamond.
20091,,1000,20090,{gold=80000;14=10;5000=15},21,,Spend accumulated 1000 Diamond.,Spend accumulated 1000 Diamond.
20092,,2000,20090,{gold=80000;452=20;5000=10},21,,Spend accumulated 2000 Diamond.,Spend accumulated 2000 Diamond.
20093,,4000,20090,{gold=100000;14=20;5000=15},21,,Spend accumulated 4000 Diamond.,Spend accumulated 4000 Diamond.
20094,,7000,20090,{gold=120000;452=30;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
20095,,10000,20090,{gold=120000;502=5;902=20;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
20096,,14000,20090,{gold=140000;452=40;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
20097,,18000,20090,{gold=160000;502=10;902=20;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
20098,,22000,20090,{gold=180000;452=50;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
20099,,15000,20090,{gold=200000;502=10;902=30;5000=30},21,,Accumulated spending 15000 Diamond.,Accumulated spending 15000 Diamond.
20100,,30000,20090,{gold=200000;452=50;902=30;5000=50},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
20101,,40000,20090,{gold=300000;502=15;902=30;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
20102,,10,20100,{13=10;502=1;gold=10000},51,,Withdraw Gold 10 times,Withdraw Gold 10 times
20103,,20,20100,{13=10;502=1;gold=20000},51,,Withdraw Gold 20 times,Withdraw Gold 20 times
20104,,2,20100,{13=10;502=1;gold=20000},50,,Withdraw Diamond 2 times,Withdraw Diamond 2 times
20105,,10,20100,{13=10;502=2;gold=20000},50,,Withdraw Diamond 10 times,Withdraw Diamond 10 times
20106,,20,20100,{13=10;502=2;gold=30000},50,,Withdraw Diamond 20 times,Withdraw Diamond 20 times
20107,,30,20100,{13=10;502=2;gold=40000},50,,Withdraw Diamond 30 times,Withdraw Diamond 30 times
20108,,40,20100,{14=10;502=3;gold=50000},50,,Withdraw Diamond 40 times,Withdraw Diamond 40 times
20109,,60,20100,{502=5;14=10;gold=60000},50,,Withdraw Diamond 60 times,Withdraw Diamond 60 times
20110,,80,20100,{talent_point=6;14=10;gold=80000},50,,Withdraw Diamond 80 times,Withdraw Diamond 80 times
20111,,100,20100,{15=10;502=5;gold=100000},50,,Withdraw Diamond 100 times,Withdraw Diamond 100 times
20112,,120,20100,{15=10;502=5;gold=120000},50,,Withdraw Diamond 120 times,Withdraw Diamond 120 times
20113,,150,20100,{15=10;502=5;gold=150000},50,,Withdraw Diamond 150 times,Withdraw Diamond 150 times
20114,,300,50100,{521=5;2103=5;930=50;5000=50;gold=100000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
20115,,1000,50100,{521=5;2103=5;14=10;5000=100;gold=200000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
20116,,2000,50100,{521=5;2103=5;452=100;5000=150;gold=300000},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
20117,,4000,50100,{521=5;2103=5;14=20;5000=200;gold=400000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
20118,,7000,50100,{521=5;2103=5;452=200;5000=250;gold=500000},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
20119,,10000,50100,{521=10;2103=5;902=20;gold=700000;5000=300;502=10},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
20120,,14000,50100,{521=10;2103=5;452=300;5000=350;902=200;gold=800000},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
20121,,18000,50100,{521=10;2103=10;902=20;gold=900000;5000=400;502=10},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
20122,,22000,50100,{521=10;2103=20;452=400;5000=450;gold=1000000;501=10},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
20123,,25000,50100,{521=20;2103=30;902=30;gold=2000000;5000=500;502=10},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
20124,,30000,50100,{521=35;2103=50;452=500;5000=550;gold=3000000;502=20},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
20125,,40000,50100,{521=40;2103=80;902=80;gold=5000000;5000=600;502=30},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
20126,,50000,50100,{521=50;2103=100;902=100;gold=10000000;5000=1000;502=40},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
,,,,,,,,
25000,,1000,25003,{115=2},22,,Recharge 1000 diamonds,
25001,,5000,25003,{115=1},21,,Spend 5000 diamonds today,
25002,,10,25003,{115=1},50,,Diamond summon 10 times,
25003,,3,25003,{115=1},55,,Donate to the guild 3 times,
25004,,2,25003,{115=1},26,,Purchased stamina 2 times,
,,,,,,,,
26000,,1000,26003,{113=2},22,,Recharge 1000 diamonds,
26001,,5000,26003,{113=1},21,,Spend 5000 diamonds today,
26002,,10,26003,{113=1},50,,Diamond summon 10 times,
26003,,3,26003,{113=1},55,,Donate to the guild 3 times,
26004,,2,26003,{113=1},26,,Purchased stamina 2 times,
,,,,,,,,
88888,,1,88888,{gold=300000;rmb=1000;stamina=100;521=3;2102=5;15=10},22,,Daily Top Up,Daily Top Up
,,,,,,,,
30001,,150,50101,{521=5;14=100;gold=1000000;2102=10;rmb=75},22,,Top up 150 Diamond,Top up 150 Diamond
30002,,750,50101,{521=10;930=50;gold=2000000;2102=20;rmb=375},22,,Top up 750 Diamond,Top up 750 Diamond
30003,,1500,50101,{521=15;gold=3000000;2103=30;502=10;rmb=750},22,,Top up 1500 Diamond,Top up 1500 Diamond
30004,,3000,50101,{521=20;gold=4000000;6053=2;502=20;rmb=1500},22,,Top up 3000 Diamond,Top up 3000 Diamond
30005,,7500,50101,{521=30;902=50;gold=5000000;6054=2;rmb=3750},22,,Top up 7500 Diamond,Top up 7500 Diamond
30006,,15000,50101,{521=40;902=100;gold=8000000;rmb=7500;6059=1},22,,Top up 15000 Diamond,Top up 15000 Diamond
30007,,22500,50101,{521=50;902=150;gold=9000000;rmb=12500;6059=2},22,,Top up 22500 Diamond,Top up 22500 Diamond
30008,,30000,50101,{521=60;902=200;gold=10000000;rmb=15000;2153=1;6059=3},22,,Top up 30000 Diamond,Top up 30000 Diamond
30009,,50000,50101,{521=70;gold=15000000;604=100;rmb=25000;2153=2;6059=4},22,,Top up 50000 Diamond,Top up 50000 Diamond
30010,,75000,50101,{521=80;gold=20000000;604=200;rmb=37500;2153=3;6059=5},22,,Top up 75000 Diamond,Top up 75000 Diamond
,,,,,,,,
40001,,300,60001,{rmb=250;503=20;519=20;520=20;531=20;537=20;2043=1},22,,Recharge 300 Diamond,Recharge 300 Diamond
