VariableName,huodongID,costMap,items,exchangeTimes,limit,desc,desc_vn,desc_en,desc_th
3161,10256,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
3162,10256,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
3163,10256,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
3170,10257,{6321=1},{951=1},50,,Phân đoạn T thức tỉnh Z trung gian,Phân đoạn T thức tỉnh Z trung gian,,Phân đoạn T thức tỉnh Z trung gian
3171,10257,{6321=4},{502=4},20,,Tăng giá Z nâng cao,Tăng giá Z nâng cao,,Tăng giá Z nâng cao
3172,10257,{6321=3},{501=1},5,,Trang sức Shengxing Proposa,Trang sức Shengxing Proposa,,Trang sức Shengxing Proposa
3173,10257,{6321=5},{521=2},5,,God Beast Universal những mảnh,God Beast Universal những mảnh,,God Beast Universal những mảnh
3174,10257,{6321=400},{6120=1},1,,Bốn vật phẩm mang màu cam lâu đời nhất,Bốn vật phẩm mang màu cam lâu đời nhất,,Bốn vật phẩm mang màu cam lâu đời nhất
3175,10257,{6321=1},{121=1},10,,Hạt nhân,Hạt nhân,,Hạt nhân
3176,10257,{6321=5},{20263=4},20,{3=263},Mảnh Orochi,Mảnh Orochi,,Mảnh Orochi
3177,10257,{6321=5},{20393=4},20,{3=393},Mảnh Hades,Mảnh Hades,,Mảnh Hades
3178,10257,{6321=5},{20572=4},20,{3=572},Mảnh Akame,Mảnh Akame,,Mảnh Akame
3179,10257,{6321=5},{20701=4},20,{3=701},Mảnh Levi Ackerman,Mảnh Levi Ackerman,,Mảnh Levi Ackerman
3180,10257,{6321=1},{gold=300000},20,,Vàng,Vàng,,Vàng
3181,10257,{6321=1},{870=10},20,,Túi quà tặng vật liệu đột phá cổ đại,Túi quà tặng vật liệu đột phá cổ đại,,Túi quà tặng vật liệu đột phá cổ đại
3182,10257,{6321=5},{21503=4},20,{3=1503},Mảnh Maple,Mảnh Maple,,Mảnh Maple
3183,10257,{6321=5},{20771=4},20,{3=771},Mảnh Madoka,Mảnh Madoka,,Mảnh Madoka
3184,10257,{6321=5},{21961=4},20,{3=1961},Mảnh Aqua,Mảnh Aqua,,Mảnh Aqua
3190,10258,{6381=6},{2332=1},1,,Halloween*1,Halloween*1,,Halloween*1
3191,10258,{6381=12},{2034=1},1,,Khung hình đại diện Halloween*1,Khung hình đại diện Halloween*1,,Khung hình đại diện Halloween*1
3192,10258,{6381=15},{2423=1},1,,Halloween*1,Halloween*1,,Halloween*1
3193,10258,{6381=20},{2248=1},1,,Halloween*1,Halloween*1,,Halloween*1
3194,10258,{6381=8;rmb=1680},{8020=1},1,,Halloween*1,Halloween*1,,Halloween*1
3195,10258,{6381=5},{6383=1},1,,Gói quà tặng đồng tiền Vàng Halloween*1,Gói quà tặng đồng tiền Vàng Halloween*1,,Gói quà tặng đồng tiền Vàng Halloween*1
3196,10258,{6381=5},{6384=1},1,,Hộp quà Nguyên Bảo Halloween*1,Hộp quà Nguyên Bảo Halloween*1,,Hộp quà Nguyên Bảo Halloween*1
3197,10258,{6381=2},{521=1},3,,God Beast Universal Fragrance*1,God Beast Universal Fragrance*1,,God Beast Universal Fragrance*1
3198,10258,{6381=3},{501=1},1,,Trang sức Shengxing Proposa,Trang sức Shengxing Proposa,,Trang sức Shengxing Proposa
3199,10258,{6381=1},{602=1},10,,Vòng cổ bạc*1,Vòng cổ bạc*1,,Vòng cổ bạc*1
3200,10258,{6381=1},{2103=1},10,,Tăng cường màu tím*1,Tăng cường màu tím*1,,Tăng cường màu tím*1
3201,10258,{6381=1},{851=10},10,,Đá tiềm năng màu tím*10,Đá tiềm năng màu tím*10,,Đá tiềm năng màu tím*10
3202,10258,{6381=1},{850=20},10,,Đá tiềm năng màu xanh*20,Đá tiềm năng màu xanh*20,,Đá tiềm năng màu xanh*20
3203,10258,{6381=1},{5000=5},10,,Hộp pha lê * 5,Hộp pha lê * 5,,Hộp pha lê * 5
3204,10258,{6381=1},{930=5},10,,Thuốc năng lượng * 5,Thuốc năng lượng * 5,,Thuốc năng lượng * 5
3205,10258,{6381=1},{gold=50000},10,,Đồng xu Vàng*5W,Đồng xu Vàng*5W,,Đồng xu Vàng*5W
,,,,,,,,,
4001,16868,{9669=15},{card={id=2361}},9999,,Bankai Kenpachi,Bankai Kenpachi,Bankai Kenpachi,Bankai Kenpachi
4002,16868,{9669=15},{card={id=2381}},9999,,Albedo,Albedo,Albedo,Albedo
4003,16868,{9669=15},{card={id=2431}},9999,,Boa Hancock,Boa Hancock,Boa Hancock,Boa Hancock
4004,16868,{9669=15},{card={id=1951}},9999,,Angemon,Angemon,Angemon,Angemon
4005,16868,{9669=15},{card={id=771}},9999,,Madoka,Madoka,Madoka,Madoka
4006,16868,{9669=15},{card={id=2233}},9999,,Vegeta,Vegeta,Vegeta,Vegeta
4007,16868,{9669=15},{card={id=1313}},9999,,Artoria Pendragon,Artoria Pendragon,Artoria Pendragon,Artoria Pendragon
4008,16868,{9669=15},{card={id=3353}},9999,,Tsunade,Tsunade,Tsunade,Tsunade
4009,16868,{9669=15},{card={id=263}},9999,,Orochi,Orochi,Orochi,Orochi
4010,16868,{9669=15},{card={id=1893}},9999,,Ikaros,Ikaros,Ikaros,Ikaros
4011,16868,{9669=15},{card={id=7001}},9999,,Ultraman Tiga,Ultraman Tiga,Ultraman Tiga,Ultraman Tiga
4012,16868,{9669=15},{card={id=721}},9999,,Rin Tohsaka,Rin Tohsaka,Rin Tohsaka,Rin Tohsaka
4013,16868,{9669=15},{card={id=1503}},9999,,Maple,Maple,Maple,Maple
4014,16868,{9669=15},{card={id=3211}},9999,,Jiraiya,Jiraiya,Jiraiya,Jiraiya
4015,16868,{9669=15},{card={id=1173}},9999,,Hiei,Hiei,Hiei,Hiei
4016,16868,{9669=15},{card={id=1241}},9999,,Hatsune Miku,Hatsune Miku,Hatsune Miku,Hatsune Miku
4017,16868,{9669=15},{card={id=1941}},9999,,Angewomon,Angewomon,Angewomon,Angewomon
4018,16868,{9669=15},{card={id=3171}},9999,,Kakarot,Kakarot,Kakarot,Kakarot
4019,16868,{9669=15},{card={id=1231}},9999,,Kurosaki Ichigo,Kurosaki Ichigo,Kurosaki Ichigo,Kurosaki Ichigo
4020,16868,{9669=15},{card={id=2401}},9999,,Tsukino Usagi,Tsukino Usagi,Tsukino Usagi,Tsukino Usagi
4021,16868,{9669=15},{card={id=3303}},9999,,Asuna,Asuna,Asuna,Asuna
4022,16868,{9669=15},{card={id=572}},9999,,Akame,Akame,Akame,Akame
4023,16868,{9669=15},{card={id=2391}},9999,,Demon Slayer Daki,Demon Slayer Daki,Demon Slayer Daki,Demon Slayer Daki
4024,16868,{9669=15},{card={id=3673}},9999,,Beerus,Beerus,Beerus,Beerus
4025,16868,{9669=15},{card={id=3143}},9999,,Kirisame Marisa,Kirisame Marisa,Kirisame Marisa,Kirisame Marisa
4026,16868,{9669=15},{card={id=1423}},9999,,Saitama,Saitama,Saitama,Saitama
4027,16868,{9669=15},{card={id=3221}},9999,,Uchiha Itachi,Uchiha Itachi,Uchiha Itachi,Uchiha Itachi
4028,16868,{9669=15},{card={id=1961}},9999,,Aqua,Aqua,Aqua,Aqua
4029,16868,{9669=15},{card={id=393}},9999,,Hades,Hades,Hades,Hades
4030,16868,{9669=15},{card={id=2351}},9999,,Master Roshi,Master Roshi,Master Roshi,Master Roshi
4031,16868,{9669=15},{card={id=701}},9999,,Levi Ackerman,Levi Ackerman,Levi Ackerman,Levi Ackerman
4032,16868,{9669=15},{card={id=3021}},9999,,Lich King,Lich King,Lich King,Lich King
,,,,,,,,,
4501,16869,{9670=25},{card={id=4161}},9999,,Namikaze Minato,Namikaze Minato,Namikaze Minato,Namikaze Minato
4502,16869,{9670=25},{card={id=8002}},9999,,Tokito Muichiro,Tokito Muichiro,Tokito Muichiro,Tokito Muichiro
4503,16869,{9670=25},{card={id=8003}},9999,,Kocho Shinobu,Kocho Shinobu,Kocho Shinobu,Kocho Shinobu
4504,16869,{9670=25},{card={id=8007}},9999,,Akaza,Akaza,Akaza,Akaza
4505,16869,{9670=25},{card={id=7011}},9999,,Arale,Arale,Arale,Arale
4506,16869,{9670=25},{card={id=8901}},9999,,Ichigo Tensei,Ichigo Tensei,Ichigo Tensei,Ichigo Tensei
4507,16869,{9670=25},{card={id=8902}},9999,,Luffy Nika,Luffy Nika,Luffy Nika,Luffy Nika
,,,,,,,,,
4601,16870,{9671=15},{card={id=8010}},9999,,Ulquiorra Cifer,Ulquiorra Cifer,Ulquiorra Cifer,Ulquiorra Cifer
4602,16870,{9671=15},{card={id=8005}},9999,,Kyojuro Rengoku,Kyojuro Rengoku,Kyojuro Rengoku,Kyojuro Rengoku
4603,16870,{9671=15},{card={id=8004}},9999,,Tsuyuri Kanao,Tsuyuri Kanao,Tsuyuri Kanao,Tsuyuri Kanao
4604,16870,{9671=15},{card={id=8101}},9999,,Jiren,Jiren,Jiren,Jiren
4605,16870,{9671=15},{card={id=8008}},9999,,Tamayo,Tamayo,Tamayo,Tamayo
4606,16870,{9671=15},{card={id=8009}},9999,,Dracule Mihawk,Dracule Mihawk,Dracule Mihawk,Dracule Mihawk
,,,,,,,,,
5022,20002,{94=200},{card={id=3601}},5,,Reimu Hakurei,Reimu Hakurei,Reimu Hakurei,Reimu Hakurei
5023,20002,{94=100},{30415=1},1,,Senbonzakura,Senbonzakura  ,Senbonzakura  ,เซนบงซากุระ  
5024,20002,{94=1},{501=2},50,,Jewelry Star Stone,Jewelry Star Stone,Jewelry Star Stone,หินดาวเครื่องประดับ
5025,20002,{94=5},{521=5},20,,High-Level Universal Fragment,High-Level Universal Fragment,High-Level Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
5026,20002,{94=5},{gold=5000000},20,,Gold,Gold,Gold,Gold
5027,20002,{94=20},{9056=1},2,,Red Relic Selection Chest  ,Red Relic Selection Chest  ,Red Relic Selection Chest  ,หีบเลือกของโบราณแดง  
5028,20002,{94=30},{card={id=9003}},1,,Shadow Clone SS,Shadow Clone SS,Shadow Clone SS,ร่างเงาจำลอง SS
5029,20002,{94=80},{9054=1},1,,SS Hero Selection Pack II  ,SS Hero Selection Pack II  ,SS Hero Selection Pack II  ,แพ็กเลือกฮีโร่ SS II  
5030,20002,{94=10},{16=10},10,,Large Rice Ball,Large Rice Ball,Large Rice Ball,ข้าวปั้นขนาดใหญ่
5031,20002,{94=10},{6101=2},2,,One-Tail Shukaku Chest  ,One-Tail Shukaku Chest  ,One-Tail Shukaku Chest  ,หีบสัตว์หางหนึ่ง Shukaku  
5032,20002,{94=10},{6102=2},2,,Two-Tail – Meerkat Treasure Box  ,Two-Tail – Meerkat Treasure Box  ,Two-Tail – Meerkat Treasure Box  ,สองหาง – หีบสมบัติเมียร์แคต  
5033,20002,{94=10},{6113=2},2,,Sanbi Isobu Treasure Chest  ,Sanbi Isobu Treasure Chest  ,Sanbi Isobu Treasure Chest  ,หีบสมบัติ Sanbi Isobu  
5034,20002,{94=10},{6114=2},2,,Gedo Statue Chest  ,Gedo Statue Chest  ,Gedo Statue Chest  ,หีบรูปปั้นนอกวิถี  
5035,20002,{94=10},{6115=2},2,,Yamata no Orochi Chest  ,Yamata no Orochi Chest  ,Yamata no Orochi Chest  ,หีบ Yamata no Orochi  
5036,20002,{94=10},{6050=5},10,,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,กล่องสุ่มปลุกเครื่องประดับ  
5037,20002,{94=20},{6059=5},10,,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,กล่องเลือกเครื่องประดับปลุกพลัง  
5038,20002,{94=15},{111=3000},1,,Crystal Seal,Crystal Seal,Crystal Seal,ผลึกตราประทับ
5039,20002,{94=20},{2153=1},3,,Gold Universal Stone  ,Gold Universal Stone  ,Gold Universal Stone  ,หินอเนกประสงค์สีทอง  
5040,20002,{94=15},{112=2000},1,,Jadeite Breakthrough Seal,Jadeite Breakthrough Seal,Jadeite Breakthrough Seal,หยกเจาะผ่านตราประทับ
5041,20002,{94=10},{500=10},10,,Ichiraku Noodles,,,บะหมี่ Ichiraku
,,,,,,,,,
,,,,,,,,,
5101,20006,{104=300},{6118=1},5,,Kurama Shard Chest,Kurama Shard Chest,Kurama Shard Chest,Kurama Shard Chest
5102,20006,{104=50},{6117=1},160,,Nine-Tails – Demon Fox Fragment Treasure Chest  ,Nine-Tails – Demon Fox Fragment Treasure Chest  ,Nine-Tails – Demon Fox Fragment Treasure Chest  ,หีบสมบัติเศษจิ้งจอกเก้าหาง  
5103,20006,{104=1},{4000=200},300,,Summon Scroll  ,Summon Scroll  ,Summon Scroll  ,ม้วนคัมภีร์อัญเชิญ  
5104,20006,{104=2},{gold=5000000},20,,Gold,Gold,Gold,Gold
5105,20006,{104=100},{8804=1},1,,Random Gold Super Equipment Chest  ,Random Gold Super Equipment Chest  ,Random Gold Super Equipment Chest  ,หีบสุ่มอุปกรณ์ทองขั้นสูง  
5106,20006,{104=150},{6105=1},1,,Gold Transcendent Equipment Chest  ,Gold Transcendent Equipment Chest  ,Gold Transcendent Equipment Chest  ,หีบอุปกรณ์เหนือธรรมชาติทอง  
5107,20006,{104=50},{8888=1},1,,Random SS Hero Gift Pack  ,Random SS Hero Gift Pack  ,Random SS Hero Gift Pack  ,แพ็กของขวัญฮีโร่ SS สุ่ม  
5108,20006,{104=50},{6101=1},5,,Shukaku Shard Chest,Shukaku Shard Chest,Shukaku Shard Chest,Shukaku Shard Chest
5109,20006,{104=50},{6102=1},5,,Matatabi Shard Chest,Matatabi Shard Chest,Matatabi Shard Chest,Matatabi Shard Chest
5110,20006,{104=50},{6113=1},5,,Sanbi Isobu Shard Chest,Sanbi Isobu Shard Chest,Sanbi Isobu Shard Chest,Sanbi Isobu Shard Chest
5111,20006,{104=50},{6114=1},5,,Jubu Shard Chest,Jubu Shard Chest,Jubu Shard Chest,Jubu Shard Chest
5112,20006,{104=50},{6115=1},5,,Yamata no Orochi Shard Chest,Yamata no Orochi Shard Chest,Yamata no Orochi Shard Chest,Yamata no Orochi Shard Chest
5113,20006,{104=15},{6050=1},5,,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,กล่องสุ่มปลุกเครื่องประดับ  
5114,20006,{104=30},{6059=1},2,,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,กล่องเลือกเครื่องประดับปลุกพลัง  
5115,20006,{104=50},{994=1},1,,Custom Red Battle Rune Chest  ,Custom Red Battle Rune Chest  ,Custom Red Battle Rune Chest  ,หีบเลือกอักษรรบ - สีแดง  
5116,20006,{104=50},{7325=1},1,,Selectable Red Manual Chest  ,Selectable Red Manual Chest  ,Selectable Red Manual Chest  ,หีบเลือกคัมภีร์สีแดง  
,,,,,,,,,
5117,30001,{106=100},{8804=1},1,,Random Gold Super Equipment Chest  ,Random Gold Super Equipment Chest  ,Random Gold Super Equipment Chest  ,หีบสุ่มอุปกรณ์ทองขั้นสูง  
5118,30001,{106=150},{6105=1},1,,Gold Transcendent Equipment Chest  ,Gold Transcendent Equipment Chest  ,Gold Transcendent Equipment Chest  ,หีบอุปกรณ์เหนือธรรมชาติทอง  
5119,30001,{106=50},{8888=1},1,,Random SS Hero Gift Pack  ,Random SS Hero Gift Pack  ,Random SS Hero Gift Pack  ,แพ็กของขวัญฮีโร่ SS สุ่ม  
5120,30001,{106=30},{9053=1},1,,SS Hero Selection Pack I  ,Gói Quà Chọn Anh Hùng SS Ⅰ,SS Hero Selection Pack I  ,แพ็กเลือกฮีโร่ SS I  
5121,30001,{106=50},{9054=1},1,,SS Hero Selection Pack II  ,SS Hero Selection Pack II  ,SS Hero Selection Pack II  ,แพ็กเลือกฮีโร่ SS II  
5122,30001,{106=100},{9055=1},1,,SS Hero Selection Pack III  ,Gói Quà Chọn Anh Hùng SS III,SS Hero Selection Pack III  ,แพ็กเลือกฮีโร่ SS III  
5123,30001,{106=50},{6101=1},1,,Shukaku Shard Chest,Shukaku Shard Chest,Shukaku Shard Chest,Shukaku Shard Chest
5124,30001,{106=50},{6102=1},1,,Matatabi Shard Chest,Matatabi Shard Chest,Matatabi Shard Chest,Matatabi Shard Chest
5125,30001,{106=15},{6050=1},5,,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,Random Accessory Awakening Box  ,กล่องสุ่มปลุกเครื่องประดับ  
5126,30001,{106=30},{6059=1},2,,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,กล่องเลือกเครื่องประดับปลุกพลัง  
5127,30001,{106=50},{994=1},1,,Custom Red Battle Rune Chest  ,Custom Red Battle Rune Chest  ,Custom Red Battle Rune Chest  ,หีบเลือกอักษรรบ - สีแดง  
5128,30001,{106=50},{7325=1},1,,Selectable Red Manual Chest  ,Selectable Red Manual Chest  ,Selectable Red Manual Chest  ,หีบเลือกคัมภีร์สีแดง  
5129,30001,{106=1},{501=1},50,,Jewelry Star Stone,Đá Sao Trang Sức,Jewelry Star Stone,หินดาวเครื่องประดับ
5130,30001,{106=2},{521=3},100,,High-Level Universal Fragment,Mảnh Vạn Năng Cao Cấp,High-Level Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
5131,30001,{106=2},{gold=5000000},20,,Gold,Gold,Gold,Gold
5132,30001,{106=1},{930=20},300,,Breakthrough Material Gift Bag  ,Túi quà đột phá vật liệu,Breakthrough Material Gift Bag  ,ถุงของขวัวัสดุทะลวง  
5133,30001,{106=50},{2153=1},2,,Gold Universal Stone  ,Đá vạn năng vàng,Gold Universal Stone  ,หินอเนกประสงค์สีทอง  
,,,,,,,,,
5201,60002,{114=5},{gold=5000000},20,,Gold,Gold,Gold,Gold
5202,60002,{114=20},{2103=40},50,,Advanced Soul Stone  ,Đá hồn cao cấp,Advanced Soul Stone  ,หินวิญญาณขั้นสูง
5203,60002,{114=3},{521=2},100,,High-Level Universal Fragment,Mảnh Vạn Năng Cao Cấp,High-Level Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
5204,60002,{114=8},{499=2},50,,Super Rare Universal Fragment,Mảnh vạn năng siêu cấp,Super Rare Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
5205,60002,{114=90},{8888=1},1,,Random SS Hero Gift Pack  ,Gói quà ngẫu nhiên SS Anh Hùng,Random SS Hero Gift Pack  ,แพ็กของขวัญฮีโร่ SS สุ่ม  
5206,60002,{114=25},{6050=1},5,,Random Accessory Awakening Box  ,Hộp ngẫu nhiên thức tỉnh trang sức,Random Accessory Awakening Box  ,กล่องสุ่มปลุกเครื่องประดับ  
5207,60002,{114=40},{6059=1},2,,Awakened Jewelry Selection Box  ,Hộp Chọn Trang Sức Thức Tỉnh,Awakened Jewelry Selection Box  ,กล่องเลือกเครื่องประดับปลุกพลัง  
5208,60002,{114=90},{994=1},1,,Custom Red Battle Rune Chest  ,Rương Tự Chọn Chiến Văn Đỏ,Custom Red Battle Rune Chest  ,หีบเลือกอักษรรบ - สีแดง  
5209,60002,{114=90},{7325=1},1,,Selectable Red Manual Chest  ,Rương Bí Kíp Đỏ Tự Chọn,Selectable Red Manual Chest  ,หีบเลือกคัมภีร์สีแดง  
,,,,,,,,,
5210,60004,{116=3},{501=1},50,,Jewelry Star Stone,Đá Sao Trang Sức,Jewelry Star Stone,หินดาวเครื่องประดับ
5211,60004,{116=3},{4000=200},300,,Advanced Soul Stone  ,Đá hồn cao cấp,Advanced Soul Stone  ,หินวิญญาณขั้นสูง
5212,60004,{116=3},{521=2},100,,High-Level Universal Fragment,Mảnh Vạn Năng Cao Cấp,High-Level Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
5213,60004,{116=8},{499=2},50,,Super Rare Universal Fragment,Mảnh vạn năng siêu cấp,Super Rare Universal Fragment,ชิ้นส่วนอเนกประสงค์ขั้นสูง
